#Mean	37.851
#Median	37
#Mode	37
#STDev	5.911
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	3
22	12
23	19
24	41
25	58
26	127
27	182
28	312
29	464
30	618
31	788
32	897
33	992
34	1194
35	1238
36	1404
37	1484
38	1416
39	1369
40	1249
41	944
42	841
43	683
44	544
45	497
46	395
47	312
48	288
49	216
50	174
51	163
52	141
53	107
54	101
55	64
56	41
57	21
58	10
59	3
60	2
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
