#Mean	37.850
#Median	37
#Mode	38
#STDev	5.955
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	4
21	8
22	3
23	17
24	39
25	71
26	113
27	212
28	296
29	476
30	631
31	753
32	897
33	1023
34	1111
35	1213
36	1330
37	1424
38	1431
39	1317
40	1108
41	938
42	837
43	711
44	522
45	518
46	385
47	332
48	271
49	227
50	185
51	171
52	130
53	115
54	103
55	63
56	28
57	15
58	7
59	5
60	0
61	1
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
