#Deviation	4.4145	4.7474
#Avg_STDev	6.995
#Diversity	4.421
#Entropy	0.115
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.642	21.155	19.736	33.858	21.757	19.132
2	34.168	25.307	21.686	33.899	24.646	21.001
3	35.617	26.358	23.020	35.132	25.606	21.762
4	35.827	26.615	23.158	35.378	25.496	21.220
5	35.834	26.351	22.589	35.565	25.736	22.342
6	37.014	26.958	23.978	36.582	25.993	22.420
7	37.058	27.251	24.092	36.552	25.876	22.078
8	37.156	27.570	23.978	36.681	25.928	22.769
9	37.131	27.517	24.209	36.613	25.841	22.227
10	37.139	27.417	24.454	36.712	26.299	22.540
11	37.142	27.600	24.269	36.741	26.315	22.115
12	37.103	27.403	23.978	36.670	26.013	21.970
13	37.074	27.103	23.447	36.635	25.979	21.694
14	37.087	27.166	23.894	36.654	26.158	21.970
15	37.044	27.161	23.652	36.599	25.856	21.661
16	37.021	27.202	24.150	36.530	25.756	21.728
17	37.088	27.411	24.517	36.554	25.741	21.970
18	37.100	27.508	23.758	36.440	25.535	21.044
19	36.981	26.804	23.065	36.389	25.368	21.865
20	37.027	27.010	23.300	36.451	25.765	21.728
21	36.990	26.928	24.392	36.386	25.366	21.250
22	36.938	26.643	23.922	36.382	25.368	20.930
23	36.991	27.026	23.758	36.391	25.410	21.087
24	36.871	26.510	22.757	36.302	25.216	20.889
25	36.896	26.657	23.652	36.237	25.211	20.765
26	36.813	26.315	23.158	36.287	25.254	21.595
27	36.809	26.144	22.549	36.216	25.030	21.073
28	36.810	26.226	23.205	36.293	25.257	21.372
29	36.773	26.204	22.468	36.184	24.913	20.354
30	36.733	25.958	21.637	36.194	24.927	20.607
31	36.662	25.651	21.475	36.183	24.901	20.792
32	36.489	22.274	20.147	36.071	24.697	20.491
33	36.695	25.887	22.273	36.135	24.847	20.379
34	36.713	26.001	22.087	36.115	24.914	20.478
35	36.624	25.576	21.637	35.954	24.452	19.956
36	36.697	25.951	22.051	36.008	24.588	20.403
37	36.640	25.574	21.873	35.925	24.521	20.379
38	36.585	25.307	21.082	35.994	24.588	20.046
39	36.635	25.696	21.082	35.936	24.458	20.478
40	36.552	25.522	21.703	35.909	24.363	19.845
41	36.547	25.313	22.105	35.878	24.326	20.092
42	36.499	25.125	21.199	35.838	24.313	19.889
43	36.554	25.442	21.943	35.885	24.381	19.911
44	36.494	25.356	21.507	35.763	24.144	20.001
45	36.475	25.146	20.694	35.769	24.127	19.737
46	36.603	25.433	22.161	35.802	24.202	20.428
47	36.530	25.286	21.770	35.682	24.015	19.312
48	36.464	25.103	21.140	35.703	24.020	19.867
49	36.452	25.127	21.770	35.699	23.968	19.509
50	36.389	24.966	21.444	35.613	23.835	19.509
51	36.460	25.107	21.571	35.492	23.633	19.068
52	36.448	25.195	20.967	35.407	23.503	18.601
53	36.454	25.130	20.747	35.476	23.658	19.105
54	36.385	25.023	20.939	35.452	23.699	19.312
55	36.359	24.913	20.856	35.381	23.587	18.734
56	36.347	24.888	20.487	35.299	23.384	18.889
57	36.345	24.939	21.169	35.328	23.509	19.254
58	36.338	25.040	21.140	35.184	23.154	18.942
59	36.297	24.767	20.615	35.187	23.155	18.301
60	36.303	24.843	20.564	35.132	23.099	18.480
61	36.239	24.629	20.911	35.209	23.296	18.378
62	36.247	24.738	21.140	35.170	23.165	18.701
63	36.265	24.646	20.801	35.159	23.071	18.820
64	36.220	24.611	19.876	35.233	23.359	18.785
65	36.190	24.493	20.615	35.192	23.233	18.440
66	36.172	24.637	20.856	35.219	23.284	18.121
67	36.141	24.520	20.009	35.108	23.011	18.634
68	36.194	24.693	20.538	35.059	23.046	18.378
69	36.140	24.480	19.964	35.092	23.036	18.301
70	36.109	24.319	20.363	35.103	23.136	18.180
71	36.097	24.303	20.314	35.059	23.037	18.425
72	36.058	24.283	19.579	34.985	22.932	18.210
73	36.056	24.224	20.009	35.010	23.048	18.019
74	36.076	24.273	19.898	34.987	23.028	18.425
75	36.049	24.329	19.964	34.937	22.838	17.782
