#Mean	37.849
#Median	37
#Mode	38
#STDev	5.959
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	1
20	1
21	2
22	10
23	17
24	31
25	65
26	119
27	213
28	302
29	477
30	610
31	749
32	923
33	1024
34	1186
35	1280
36	1394
37	1399
38	1440
39	1337
40	1176
41	937
42	765
43	690
44	562
45	485
46	411
47	332
48	249
49	225
50	211
51	172
52	141
53	118
54	71
55	72
56	44
57	22
58	15
59	3
60	2
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
