#Deviation	4.4691	4.6619
#Avg_STDev	6.996
#Diversity	4.424
#Entropy	0.115
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.723	21.833	19.511	33.693	20.919	19.100
2	34.235	25.565	22.266	33.894	24.727	21.403
3	35.609	26.270	23.131	35.126	25.590	21.563
4	35.800	26.422	22.948	35.384	25.459	21.903
5	35.947	26.900	23.038	35.570	25.882	22.120
6	37.041	27.140	23.371	36.488	25.781	21.938
7	37.101	27.388	24.242	36.545	25.876	21.833
8	37.160	27.689	24.490	36.664	26.253	21.903
9	37.085	27.171	24.754	36.580	25.820	22.271
10	37.184	27.736	25.034	36.691	26.034	22.979
11	37.127	27.301	23.521	36.684	25.823	22.252
12	37.095	27.122	23.573	36.690	26.122	22.271
13	37.150	27.470	24.065	36.660	26.023	21.938
14	37.085	27.259	23.839	36.631	25.949	22.010
15	37.054	27.067	23.951	36.594	25.795	21.938
16	37.038	27.160	23.521	36.611	25.829	22.010
17	37.078	27.306	23.785	36.511	25.814	22.233
18	37.056	27.265	24.123	36.435	25.731	22.271
19	36.992	26.973	23.322	36.354	25.440	22.631
20	36.986	26.833	23.322	36.294	25.204	21.129
21	36.976	26.872	24.365	36.347	25.330	21.798
22	36.959	26.893	23.785	36.413	25.501	20.983
23	36.940	26.791	23.225	36.345	25.411	21.531
24	36.908	26.829	23.785	36.248	25.154	20.870
25	36.945	26.994	22.948	36.219	25.127	20.523
26	36.810	26.272	23.131	36.263	25.143	21.099
27	36.821	26.230	22.563	36.241	25.033	20.523
28	36.769	26.071	23.038	36.194	24.925	20.898
29	36.753	26.073	22.730	36.124	24.873	20.983
30	36.763	26.112	21.952	36.195	24.957	20.983
31	36.704	25.722	20.997	36.086	24.805	20.497
32	36.575	22.368	20.460	36.042	24.655	20.297
33	36.666	25.847	22.441	36.113	24.631	19.835
34	36.646	25.702	22.687	36.012	24.699	20.130
35	36.628	25.530	21.142	35.963	24.474	20.472
36	36.684	25.749	22.209	36.044	24.617	20.237
37	36.610	25.573	21.846	35.905	24.405	19.879
38	36.628	25.362	21.512	35.938	24.428	20.371
39	36.622	25.597	22.171	35.876	24.325	20.297
40	36.596	25.516	22.481	35.867	24.295	19.835
41	36.514	24.988	21.829	35.809	24.239	19.835
42	36.543	25.359	21.917	35.832	24.174	20.497
43	36.551	25.443	20.969	35.815	24.024	19.781
44	36.478	25.152	20.912	35.696	24.095	19.600
45	36.581	25.515	21.417	35.769	24.170	19.924
46	36.596	25.616	21.743	35.754	24.031	19.377
47	36.467	25.305	21.293	35.715	24.013	19.924
48	36.430	25.071	20.802	35.673	23.862	19.309
49	36.503	25.258	21.113	35.686	23.960	19.559
50	36.456	25.127	21.055	35.603	23.751	19.156
51	36.476	25.248	20.614	35.518	23.657	19.397
52	36.470	25.209	21.293	35.502	23.672	18.982
53	36.479	25.253	20.940	35.491	23.638	19.232
54	36.367	24.896	20.511	35.384	23.322	18.753
55	36.410	25.067	20.667	35.451	23.708	19.241
56	36.314	24.799	20.829	35.335	23.382	18.702
57	36.346	24.925	20.486	35.308	23.469	18.719
58	36.332	24.911	21.084	35.237	23.342	19.203
59	36.370	25.043	20.287	35.209	23.299	18.472
60	36.389	25.011	20.774	35.127	23.198	18.346
61	36.228	24.566	20.191	35.084	23.065	18.736
62	36.311	24.777	21.232	35.196	23.306	18.472
63	36.336	24.880	20.720	35.176	23.330	18.736
64	36.179	24.538	20.667	35.151	23.268	18.669
65	36.159	24.516	20.051	35.171	23.216	18.496
66	36.151	24.547	20.997	35.152	23.228	18.685
67	36.204	24.617	20.641	35.124	23.153	18.346
68	36.134	24.444	19.871	35.127	23.169	18.488
69	36.176	24.583	20.360	35.092	23.182	19.000
70	36.156	24.542	20.028	35.007	23.027	18.472
71	36.173	24.613	19.762	34.937	22.826	18.118
72	36.091	24.432	20.747	35.046	23.062	17.710
73	36.113	24.433	20.097	34.992	23.002	18.208
74	36.090	24.425	19.471	34.912	22.815	18.148
75	36.037	24.296	19.762	34.858	22.753	18.269
76	35.764	24.314	20.239	34.498	22.962	18.840
77	35.957	24.241	19.849	34.920	23.093	18.586
78	35.991	24.365	19.431	35.010	23.076	18.537
79	36.008	24.257	20.435	35.003	22.987	18.504
80	36.021	23.970	19.532	35.086	23.145	18.875
81	35.936	24.008	19.573	35.074	23.079	18.537
82	35.957	23.999	19.451	34.991	22.902	18.928
83	35.937	23.870	18.880	34.991	22.987	18.269
84	36.011	24.139	19.236	34.920	22.749	17.538
85	36.013	24.185	18.906	34.901	22.727	17.987
86	35.864	23.826	18.977	34.847	22.688	18.002
87	35.936	23.820	19.096	34.950	22.859	17.500
88	35.869	23.889	19.236	34.822	22.613	17.916
89	35.819	23.733	19.217	34.723	22.470	17.656
90	35.879	23.953	19.161	34.654	22.423	17.513
91	35.878	24.030	19.431	34.679	22.488	17.349
92	35.816	23.868	18.699	34.668	22.480	17.423
93	35.733	23.646	19.236	34.627	22.378	17.215
94	35.668	23.509	18.683	34.585	22.300	17.436
95	35.700	23.594	18.391	34.490	22.222	17.461
96	35.758	23.792	18.649	34.474	22.213	16.825
97	35.709	23.571	18.666	34.550	22.410	16.981
98	35.730	23.587	18.237	34.411	22.179	16.663
99	35.713	23.611	18.649	34.355	22.105	16.858
100	35.716	23.674	18.486	34.373	22.135	16.936
101	35.602	23.374	17.724	34.360	22.165	16.538
102	35.672	23.535	18.518	34.236	21.966	16.590
103	35.614	23.482	18.534	34.197	22.004	17.038
104	35.561	23.392	18.015	34.120	21.856	16.814
105	35.499	23.250	18.001	34.101	21.875	16.338
106	35.508	23.286	17.987	34.004	21.673	16.137
107	35.499	23.299	18.177	33.987	21.791	16.357
108	35.431	23.157	18.177	33.993	21.800	16.109
109	35.327	22.900	17.617	33.783	21.476	15.998
110	35.316	23.008	17.724	33.749	21.488	15.726
111	35.346	23.060	17.860	33.794	21.578	16.044
112	35.284	23.006	17.683	33.645	21.273	15.592
113	35.251	23.016	17.277	33.596	21.278	15.667
114	35.269	23.011	17.488	33.510	21.165	15.667
115	35.230	22.908	17.552	33.549	21.232	15.856
116	35.098	22.673	17.134	33.496	21.103	15.462
117	35.100	22.644	17.075	33.336	20.909	15.258
