#Mean	37.836
#Median	37
#Mode	37
#STDev	5.937
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	3
21	5
22	12
23	33
24	40
25	62
26	115
27	212
28	311
29	495
30	625
31	734
32	869
33	1039
34	1196
35	1226
36	1392
37	1482
38	1404
39	1268
40	1180
41	950
42	845
43	735
44	643
45	482
46	425
47	318
48	318
49	194
50	171
51	138
52	126
53	102
54	82
55	74
56	37
57	27
58	12
59	2
60	1
61	2
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
