#Mean	37.783
#Median	37
#Mode	37
#STDev	5.899
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	5
21	4
22	12
23	26
24	18
25	57
26	118
27	200
28	303
29	471
30	647
31	739
32	906
33	1037
34	1183
35	1257
36	1420
37	1446
38	1390
39	1321
40	1184
41	979
42	797
43	625
44	543
45	503
46	406
47	330
48	262
49	209
50	160
51	164
52	116
53	101
54	90
55	75
56	35
57	24
58	11
59	3
60	1
61	2
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
