#Mean	37.760
#Median	37
#Mode	37
#STDev	5.940
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	2
21	7
22	9
23	18
24	37
25	62
26	127
27	187
28	312
29	485
30	631
31	819
32	915
33	1076
34	1174
35	1248
36	1358
37	1519
38	1449
39	1265
40	1143
41	990
42	805
43	695
44	578
45	468
46	340
47	287
48	275
49	219
50	185
51	171
52	136
53	120
54	88
55	61
56	44
57	21
58	12
59	4
60	1
61	1
62	2
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
