#Mean	37.856
#Median	37
#Mode	38
#STDev	6.009
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	5
21	3
22	12
23	14
24	34
25	71
26	120
27	192
28	317
29	486
30	632
31	803
32	901
33	1063
34	1169
35	1341
36	1396
37	1422
38	1450
39	1338
40	1116
41	962
42	805
43	675
44	595
45	491
46	396
47	309
48	298
49	229
50	183
51	149
52	156
53	146
54	112
55	76
56	38
57	19
58	9
59	7
60	1
61	1
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
