#Mean	524.852
#Median	515
#Mode	514
#STDev	135.051
#PercentOfPairs	100.000
#InsertSize	Count
39	1
64	1
65	1
76	1
84	1
95	1
107	1
108	1
109	3
112	1
115	2
118	1
119	2
121	1
124	1
125	1
126	1
127	3
128	1
131	3
135	1
136	2
137	3
138	4
139	2
140	2
141	6
142	5
144	3
145	6
148	2
149	1
151	2
153	3
154	3
155	2
156	1
157	1
158	2
161	4
162	3
163	4
164	4
165	3
166	3
167	1
168	1
170	1
171	1
172	1
174	3
176	2
177	3
178	2
179	6
180	3
181	2
182	3
183	4
184	5
185	3
186	3
187	5
190	2
191	4
192	1
193	1
195	1
196	2
198	2
199	3
200	3
201	1
202	2
203	3
204	3
205	2
207	2
208	3
209	2
210	2
211	2
212	2
213	1
214	2
215	1
216	2
217	2
218	6
219	3
222	2
223	2
224	1
225	2
226	4
227	3
229	3
230	2
231	2
232	3
233	7
234	5
235	2
236	2
237	2
238	4
239	4
240	5
241	2
242	3
244	11
245	1
246	2
247	5
248	7
249	5
250	4
251	4
252	1
253	6
254	3
255	4
256	5
257	2
258	3
259	3
260	1
261	4
262	6
263	5
264	8
265	4
266	3
267	3
268	5
269	6
270	2
271	7
272	13
273	6
274	11
275	4
276	6
277	3
278	6
279	8
280	7
281	14
282	3
283	5
284	5
285	9
286	5
287	10
288	11
289	4
290	4
291	5
292	6
293	9
294	10
295	5
296	8
297	10
298	9
299	3
300	7
301	11
302	13
303	4
304	4
305	6
306	10
307	4
308	12
309	13
310	5
311	8
312	7
313	5
314	18
315	7
316	3
317	14
318	14
319	10
320	8
321	18
322	6
323	15
324	21
325	10
326	8
327	14
328	19
329	7
330	11
331	10
332	19
333	10
334	14
335	9
336	11
337	24
338	17
339	16
340	21
341	20
342	20
343	12
344	15
345	20
346	23
347	11
348	24
349	19
350	15
351	19
352	18
353	15
354	23
355	22
356	17
357	16
358	21
359	15
360	14
361	18
362	18
363	22
364	26
365	24
366	16
367	24
368	30
369	28
370	30
371	35
372	27
373	24
374	31
375	30
376	33
377	27
378	23
379	38
380	24
381	31
382	25
383	26
384	21
385	38
386	29
387	37
388	35
389	33
390	41
391	33
392	31
393	32
394	35
395	37
396	37
397	33
398	43
399	41
400	34
401	36
402	43
403	42
404	39
405	39
406	48
407	27
408	48
409	46
410	46
411	40
412	42
413	57
414	42
415	52
416	50
417	50
418	54
419	44
420	42
421	55
422	42
423	43
424	51
425	63
426	50
427	53
428	44
