#Mean	37.901
#Median	37
#Mode	38
#STDev	5.978
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	1
20	3
21	5
22	8
23	20
24	38
25	61
26	111
27	205
28	296
29	452
30	618
31	774
32	923
33	1113
34	1159
35	1277
36	1373
37	1427
38	1456
39	1226
40	1196
41	953
42	882
43	710
44	585
45	516
46	390
47	326
48	274
49	232
50	187
51	164
52	159
53	116
54	102
55	67
56	44
57	23
58	11
59	4
60	0
61	2
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
