#Mean	37.796
#Median	37
#Mode	38
#STDev	5.954
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	2
21	8
22	9
23	20
24	38
25	60
26	113
27	207
28	327
29	463
30	628
31	787
32	914
33	1027
34	1206
35	1251
36	1429
37	1497
38	1513
39	1309
40	1157
41	932
42	813
43	684
44	588
45	452
46	372
47	319
48	264
49	237
50	165
51	154
52	114
53	129
54	102
55	69
56	40
57	32
58	11
59	10
60	3
61	3
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
