#Mean	37.851
#Median	37
#Mode	38
#STDev	5.898
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	1
16	0
17	0
18	0
19	0
20	2
21	1
22	16
23	20
24	29
25	84
26	126
27	183
28	304
29	451
30	607
31	782
32	908
33	1066
34	1103
35	1278
36	1413
37	1410
38	1415
39	1359
40	1152
41	1048
42	877
43	714
44	581
45	476
46	373
47	372
48	252
49	226
50	199
51	155
52	117
53	103
54	80
55	54
56	40
57	24
58	8
59	8
60	3
61	0
62	1
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
