#Mean	37.750
#Median	37
#Mode	37
#STDev	5.880
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	1
21	8
22	14
23	24
24	35
25	74
26	123
27	165
28	306
29	481
30	594
31	759
32	913
33	1044
34	1132
35	1347
36	1359
37	1502
38	1445
39	1298
40	1116
41	965
42	775
43	725
44	530
45	469
46	387
47	279
48	262
49	251
50	177
51	144
52	145
53	117
54	76
55	44
56	29
57	19
58	10
59	4
60	5
61	1
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
