#Mean	37.885
#Median	37
#Mode	38
#STDev	5.961
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	2
20	1
21	4
22	8
23	18
24	35
25	77
26	121
27	220
28	311
29	462
30	595
31	789
32	960
33	977
34	1123
35	1347
36	1343
37	1498
38	1505
39	1302
40	1166
41	976
42	811
43	720
44	641
45	476
46	442
47	297
48	266
49	226
50	221
51	164
52	167
53	129
54	66
55	57
56	34
57	22
58	4
59	12
60	6
61	0
62	2
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
