#Mean	37.776
#Median	37
#Mode	37
#STDev	5.852
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	4
21	4
22	9
23	15
24	36
25	74
26	122
27	204
28	317
29	449
30	644
31	697
32	868
33	1003
34	1195
35	1267
36	1399
37	1468
38	1449
39	1364
40	1193
41	950
42	775
43	721
44	569
45	483
46	356
47	327
48	275
49	194
50	185
51	139
52	130
53	86
54	78
55	54
56	41
57	25
58	10
59	4
60	3
61	1
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
