#Mean	37.849
#Median	37
#Mode	38
#STDev	5.898
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	3
21	4
22	11
23	16
24	31
25	56
26	113
27	186
28	323
29	476
30	601
31	794
32	858
33	1011
34	1199
35	1260
36	1386
37	1380
38	1473
39	1359
40	1174
41	1003
42	784
43	738
44	585
45	504
46	396
47	327
48	242
49	191
50	168
51	162
52	129
53	118
54	91
55	53
56	38
57	25
58	15
59	9
60	1
61	1
62	1
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
