#Mean	37.821
#Median	37
#Mode	38
#STDev	5.933
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	5
21	6
22	7
23	14
24	40
25	54
26	108
27	209
28	340
29	431
30	621
31	748
32	902
33	1035
34	1217
35	1315
36	1378
37	1431
38	1441
39	1265
40	1136
41	993
42	840
43	714
44	571
45	479
46	375
47	326
48	242
49	215
50	169
51	154
52	143
53	119
54	85
55	50
56	43
57	34
58	11
59	13
60	2
61	1
62	2
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
