#Mean	37.866
#Median	37
#Mode	37
#STDev	6.012
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	4
21	7
22	11
23	25
24	42
25	67
26	143
27	212
28	283
29	442
30	591
31	788
32	951
33	1024
34	1109
35	1221
36	1393
37	1412
38	1349
39	1265
40	1136
41	1014
42	851
43	689
44	613
45	464
46	430
47	342
48	267
49	197
50	174
51	140
52	124
53	132
54	93
55	64
56	45
57	33
58	14
59	7
60	3
61	1
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
