#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.98771	0.00741	0.00000	0.00000	0.00488	0.00000	0.98446	0.00927	0.00000	0.00000	0.00627	0.00000
2	0.99312	0.00683	0.00000	0.00000	0.00005	0.00000	0.99242	0.00758	0.00000	0.00000	0.00000	0.00000
3	0.99401	0.00593	0.00000	0.00005	0.00000	0.00000	0.99389	0.00611	0.00000	0.00000	0.00000	0.00000
4	0.99438	0.00562	0.00005	0.00000	0.00000	0.00000	0.99257	0.00743	0.00000	0.00000	0.00000	0.00000
5	0.99512	0.00488	0.00000	0.00000	0.00000	0.00000	0.99347	0.00632	0.00005	0.00021	0.00000	0.00000
6	0.99569	0.00420	0.00000	0.00011	0.00000	0.00000	0.99468	0.00495	0.00011	0.00032	0.00005	0.00000
7	0.99590	0.00394	0.00000	0.00016	0.00000	0.00000	0.99368	0.00622	0.00005	0.00011	0.00000	0.00000
8	0.99596	0.00389	0.00000	0.00016	0.00000	0.00000	0.99442	0.00548	0.00011	0.00011	0.00000	0.00000
9	0.99711	0.00278	0.00000	0.00011	0.00000	0.00000	0.99331	0.00664	0.00011	0.00005	0.00000	0.00000
10	0.99575	0.00410	0.00000	0.00016	0.00000	0.00000	0.99479	0.00511	0.00011	0.00011	0.00000	0.00000
11	0.99580	0.00410	0.00011	0.00011	0.00000	0.00000	0.99357	0.00622	0.00005	0.00021	0.00000	0.00000
12	0.99501	0.00478	0.00005	0.00021	0.00000	0.00000	0.99347	0.00637	0.00016	0.00016	0.00000	0.00000
13	0.99669	0.00315	0.00005	0.00011	0.00005	0.00000	0.99336	0.00637	0.00005	0.00026	0.00000	0.00000
14	0.99569	0.00415	0.00005	0.00016	0.00000	0.00000	0.99468	0.00506	0.00011	0.00026	0.00000	0.00000
15	0.99564	0.00399	0.00005	0.00037	0.00000	0.00000	0.99394	0.00579	0.00016	0.00026	0.00000	0.00000
16	0.99464	0.00504	0.00000	0.00032	0.00000	0.00000	0.99278	0.00679	0.00016	0.00032	0.00011	0.00000
17	0.99590	0.00378	0.00005	0.00032	0.00000	0.00000	0.99263	0.00716	0.00005	0.00021	0.00000	0.00000
18	0.99517	0.00441	0.00016	0.00042	0.00000	0.00000	0.99263	0.00716	0.00000	0.00021	0.00000	0.00000
19	0.99596	0.00368	0.00005	0.00037	0.00000	0.00000	0.99347	0.00643	0.00005	0.00011	0.00000	0.00000
20	0.99564	0.00394	0.00011	0.00042	0.00000	0.00000	0.99384	0.00590	0.00011	0.00026	0.00000	0.00000
21	0.99585	0.00394	0.00011	0.00021	0.00000	0.00000	0.99257	0.00716	0.00005	0.00026	0.00000	0.00000
22	0.99606	0.00378	0.00005	0.00016	0.00000	0.00000	0.99147	0.00822	0.00016	0.00032	0.00000	0.00000
23	0.99428	0.00557	0.00005	0.00016	0.00000	0.00000	0.99315	0.00669	0.00021	0.00016	0.00000	0.00000
24	0.99428	0.00530	0.00011	0.00042	0.00000	0.00000	0.99178	0.00806	0.00016	0.00016	0.00000	0.00000
25	0.99480	0.00467	0.00011	0.00053	0.00000	0.00000	0.99120	0.00864	0.00016	0.00016	0.00000	0.00000
26	0.99449	0.00504	0.00011	0.00047	0.00000	0.00000	0.99231	0.00753	0.00005	0.00016	0.00000	0.00000
