#Mean	37.800
#Median	37
#Mode	37
#STDev	5.927
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	5
22	16
23	24
24	36
25	58
26	104
27	219
28	316
29	479
30	622
31	750
32	887
33	1056
34	1182
35	1279
36	1448
37	1491
38	1459
39	1284
40	1211
41	960
42	784
43	682
44	587
45	469
46	380
47	337
48	277
49	214
50	165
51	146
52	138
53	121
54	101
55	59
56	31
57	28
58	8
59	8
60	4
61	4
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
