#Mean	37.787
#Median	37
#Mode	37
#STDev	5.936
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	2
19	0
20	2
21	4
22	13
23	15
24	32
25	53
26	111
27	198
28	363
29	508
30	633
31	751
32	894
33	1023
34	1139
35	1300
36	1455
37	1498
38	1448
39	1273
40	1079
41	954
42	787
43	692
44	594
45	495
46	362
47	337
48	301
49	232
50	185
51	148
52	135
53	116
54	77
55	63
56	38
57	20
58	9
59	4
60	4
61	1
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
