#Mean	37.772
#Median	37
#Mode	37
#STDev	5.908
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	0
21	9
22	8
23	23
24	42
25	61
26	138
27	199
28	299
29	457
30	597
31	768
32	855
33	1049
34	1143
35	1282
36	1371
37	1458
38	1436
39	1326
40	1095
41	929
42	799
43	676
44	594
45	465
46	365
47	333
48	278
49	202
50	161
51	147
52	128
53	111
54	94
55	56
56	31
57	30
58	7
59	6
60	0
61	0
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
