#Mean	37.777
#Median	37
#Mode	37
#STDev	5.930
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	4
20	2
21	5
22	8
23	19
24	45
25	63
26	116
27	220
28	323
29	493
30	591
31	760
32	917
33	1019
34	1174
35	1329
36	1414
37	1438
38	1402
39	1284
40	1134
41	1011
42	847
43	656
44	593
45	459
46	359
47	356
48	276
49	225
50	191
51	161
52	118
53	99
54	78
55	71
56	38
57	25
58	8
59	6
60	1
61	1
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
