#Deviation	4.3642	4.6010
#Avg_STDev	7.053
#Diversity	4.488
#Entropy	0.117
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.579	21.306	19.334	33.748	21.249	18.800
2	34.169	25.230	21.880	33.816	24.579	21.190
3	35.613	26.319	22.929	35.058	25.381	21.421
4	35.875	26.710	24.164	35.282	25.108	21.889
5	35.943	26.801	23.503	35.511	25.677	21.750
6	37.012	27.164	24.047	36.470	25.614	22.296
7	37.079	27.173	24.346	36.571	25.964	22.921
8	37.097	27.232	24.602	36.642	25.763	22.125
9	37.142	27.465	24.409	36.653	25.832	22.070
10	37.151	27.515	23.876	36.648	25.879	22.618
11	37.217	27.769	24.047	36.665	26.013	22.107
12	37.082	27.047	23.989	36.701	25.999	22.070
13	37.133	27.291	24.105	36.579	25.604	21.979
14	37.074	27.023	24.409	36.612	25.760	22.495
15	37.046	26.956	23.503	36.588	25.821	22.258
16	37.073	27.130	23.766	36.568	25.780	22.454
17	37.083	27.182	24.105	36.490	25.600	22.375
18	37.056	27.167	23.606	36.501	25.473	21.583
19	37.078	27.500	24.285	36.409	25.356	21.327
20	37.015	27.152	23.659	36.465	25.627	21.750
21	37.029	27.086	23.876	36.430	25.404	21.390
22	36.953	26.814	23.659	36.347	25.206	22.033
23	36.903	26.580	23.207	36.374	25.392	22.660
24	36.942	26.678	23.452	36.245	24.998	21.086
25	36.930	26.584	23.402	36.179	24.932	20.857
26	36.855	26.278	23.659	36.293	25.177	20.970
27	36.783	26.181	23.207	36.226	24.996	21.235
28	36.765	25.995	22.305	36.224	24.851	20.561
29	36.695	25.746	21.559	36.064	24.697	21.175
30	36.776	26.145	22.383	36.168	24.856	20.433
31	36.691	25.860	20.675	36.145	24.850	20.857
32	36.478	21.502	19.733	36.056	24.620	20.561
33	36.651	25.764	22.266	36.064	24.612	20.587
34	36.651	25.656	22.305	35.957	24.412	20.260
35	36.716	25.856	22.754	35.907	24.348	20.720
36	36.699	25.848	22.423	36.030	24.633	20.383
37	36.642	25.485	22.627	35.865	24.288	20.358
38	36.591	25.352	21.559	35.955	24.440	20.260
39	36.627	25.720	22.266	35.886	24.294	20.260
40	36.593	25.421	21.934	35.822	24.008	19.866
41	36.602	25.340	21.591	35.754	24.019	20.164
42	36.582	25.514	22.190	35.808	24.180	19.866
43	36.536	25.367	22.266	35.781	23.977	19.424
44	36.553	25.314	21.934	35.629	23.807	20.001
45	36.597	25.589	22.190	35.762	24.048	19.444
46	36.649	25.626	22.247	35.634	23.743	19.525
47	36.613	25.627	22.344	35.674	23.812	19.535
48	36.534	25.358	21.559	35.644	23.675	18.897
49	36.478	25.097	21.367	35.621	23.907	19.866
50	36.507	25.254	22.078	35.595	23.753	19.004
51	36.462	25.099	21.430	35.503	23.618	19.267
52	36.442	25.148	21.526	35.542	23.834	19.910
53	36.443	25.193	21.793	35.505	23.749	19.713
54	36.395	24.998	20.922	35.392	23.430	18.792
55	36.385	25.050	22.115	35.382	23.587	19.209
56	36.362	24.912	20.866	35.208	23.109	19.384
57	36.315	24.791	20.544	35.210	23.197	19.004
58	36.431	25.141	21.214	35.174	23.211	18.572
59	36.467	25.331	21.494	35.106	23.026	19.115
60	36.400	24.991	20.675	35.065	22.994	18.179
61	36.363	24.863	21.274	35.049	23.057	19.286
62	36.274	24.699	20.649	35.025	22.968	18.017
63	36.245	24.620	20.811	35.133	23.193	19.096
64	36.226	24.663	21.007	35.157	23.210	18.523
65	36.240	24.732	20.702	35.179	23.248	18.723
66	36.192	24.604	20.922	35.213	23.274	19.305
67	36.178	24.646	20.838	35.114	23.060	18.968
68	36.153	24.538	20.056	35.034	22.901	18.195
69	36.230	24.673	20.173	35.083	23.046	18.240
70	36.182	24.555	20.729	35.028	22.990	18.255
71	36.127	24.350	19.987	34.980	22.838	18.263
72	36.176	24.590	20.293	34.971	23.005	18.003
73	36.090	24.307	20.367	34.862	22.787	18.225
74	36.085	24.258	19.830	34.916	22.785	18.395
75	36.049	24.185	19.637	34.798	22.655	17.461
76	35.773	24.348	20.518	34.495	22.984	18.332
77	35.963	24.237	20.079	34.865	23.027	18.459
78	36.001	24.220	20.056	35.010	23.034	18.523
79	36.029	24.224	20.056	35.020	23.028	18.332
80	36.009	24.170	19.403	35.007	22.933	18.076
81	35.977	24.098	19.722	35.009	22.971	18.179
82	35.977	24.039	19.534	34.900	22.677	18.364
83	35.987	24.081	19.453	35.041	22.972	17.931
84	35.943	24.081	19.493	34.927	22.717	17.889
85	35.961	24.126	19.680	34.748	22.488	17.656
86	35.911	23.938	19.513	34.901	22.722	18.225
87	35.897	23.968	19.031	34.828	22.711	17.683
88	35.840	23.788	19.413	34.715	22.488	17.538
89	35.807	23.682	18.870	34.644	22.300	16.845
90	35.801	23.698	19.353	34.594	22.255	17.095
91	35.835	23.856	19.373	34.571	22.250	17.335
92	35.793	23.723	18.500	34.689	22.434	17.071
93	35.749	23.627	18.888	34.525	22.255	17.262
94	35.724	23.604	18.959	34.557	22.337	16.956
95	35.756	23.762	18.923	34.551	22.284	16.856
96	35.704	23.549	18.800	34.442	22.048	16.598
97	35.705	23.595	18.158	34.418	22.111	16.991
98	35.724	23.566	18.923	34.379	22.081	16.714
99	35.691	23.532	18.203	34.270	21.911	16.968
100	35.648	23.439	18.158	34.352	22.078	17.177
101	35.603	23.324	18.114	34.246	21.922	16.779
102	35.620	23.509	18.341	34.245	21.943	16.725
103	35.509	23.212	17.926	34.077	21.768	16.364
104	35.532	23.325	17.732	34.166	21.924	15.967
105	35.553	23.313	17.947	33.968	21.673	16.208
106	35.494	23.182	17.800	33.962	21.635	16.276
107	35.440	23.196	17.884	33.909	21.611	16.031
108	35.452	23.200	18.158	33.917	21.601	15.949
109	35.437	23.250	17.787	33.776	21.456	15.781
110	35.348	23.024	17.508	33.668	21.334	15.825
111	35.316	23.066	17.692	33.628	21.270	15.816
112	35.367	23.123	17.457	33.595	21.237	15.645
113	35.295	22.934	17.103	33.522	21.189	15.670
114	35.260	22.956	17.495	33.516	21.281	15.773
115	35.266	22.974	17.692	33.481	21.172	15.497
