#Mean	37.795
#Median	37
#Mode	37
#STDev	5.862
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	1
20	1
21	4
22	6
23	21
24	41
25	65
26	121
27	184
28	286
29	479
30	624
31	785
32	910
33	1057
34	1234
35	1308
36	1302
37	1463
38	1461
39	1272
40	1217
41	1017
42	889
43	706
44	567
45	481
46	389
47	307
48	246
49	194
50	195
51	161
52	141
53	109
54	88
55	57
56	43
57	19
58	3
59	4
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
