#Deviation	4.4784	4.6309
#Avg_STDev	7.056
#Diversity	4.490
#Entropy	0.116
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.715	21.823	19.742	33.742	21.332	19.015
2	34.185	25.493	21.519	33.835	24.686	20.840
3	35.653	26.275	22.710	35.153	25.656	22.071
4	35.759	26.234	22.926	35.323	25.298	20.704
5	35.904	26.651	23.296	35.453	25.303	21.737
6	37.029	27.119	23.296	36.427	25.387	21.823
7	37.118	27.339	24.088	36.501	25.653	22.107
8	37.150	27.392	23.494	36.611	26.032	22.698
9	37.106	27.198	23.648	36.570	25.959	22.698
10	37.160	27.443	24.610	36.584	25.847	20.840
11	37.129	27.320	24.205	36.714	26.224	21.963
12	37.033	26.830	23.016	36.703	26.192	22.492
13	37.052	27.121	23.248	36.673	26.128	23.049
14	37.022	26.985	23.016	36.620	25.866	22.532
15	36.999	26.951	23.394	36.571	25.882	21.892
16	37.045	27.059	24.326	36.533	25.756	21.523
17	37.010	27.055	24.205	36.475	25.743	21.588
18	37.019	27.066	23.248	36.458	25.517	21.491
19	36.994	27.006	23.107	36.302	25.079	21.334
20	37.012	26.922	23.701	36.391	25.435	21.720
21	36.996	26.857	23.701	36.329	25.212	21.153
22	36.954	26.732	22.839	36.331	25.229	21.094
23	36.957	26.805	23.596	36.330	25.271	20.678
24	36.917	26.625	23.862	36.229	25.082	21.459
25	36.891	26.598	24.326	36.106	24.859	20.895
26	36.800	26.160	22.346	36.200	24.993	22.182
27	36.795	26.097	22.795	36.182	24.917	21.273
28	36.710	25.698	22.425	36.307	25.320	20.895
29	36.752	25.949	21.767	36.181	24.982	20.522
30	36.753	26.005	22.971	36.207	24.807	21.396
31	36.662	25.688	20.992	36.182	24.846	21.427
32	36.521	22.345	20.120	36.162	24.934	20.298
33	36.707	25.816	21.870	36.070	24.545	21.008
34	36.668	25.759	21.975	36.027	24.597	20.226
35	36.664	25.752	22.047	35.912	24.487	20.178
36	36.655	25.583	22.270	35.993	24.670	20.573
37	36.657	25.620	21.409	35.891	24.277	19.838
38	36.612	25.570	21.424	35.963	24.557	20.547
39	36.639	25.564	21.471	35.921	24.465	20.446
40	36.621	25.534	22.270	35.817	24.120	20.396
41	36.573	25.313	21.649	35.752	24.055	20.108
42	36.569	25.412	21.666	35.790	24.105	20.226
43	36.556	25.355	20.825	35.906	24.452	20.178
44	36.505	25.298	21.904	35.725	24.092	20.471
45	36.569	25.362	21.255	35.775	24.125	20.421
46	36.594	25.368	20.433	35.715	24.096	19.773
47	36.520	25.232	21.471	35.770	24.207	20.108
48	36.506	25.313	21.255	35.649	23.892	19.442
49	36.403	24.916	20.797	35.681	23.944	19.402
50	36.476	25.350	21.409	35.604	23.833	19.502
51	36.474	25.247	22.270	35.481	23.655	19.060
52	36.396	24.794	21.377	35.468	23.617	19.079
53	36.397	24.879	21.136	35.500	23.696	19.134
54	36.398	24.993	21.377	35.370	23.478	19.209
55	36.252	24.561	21.316	35.347	23.469	19.181
56	36.300	24.735	21.285	35.289	23.412	19.079
57	36.369	24.894	21.107	35.203	23.251	19.116
58	36.350	24.798	20.907	35.202	23.188	18.917
59	36.392	25.103	20.144	35.122	23.160	19.024
60	36.264	24.630	20.458	35.074	22.984	18.308
61	36.302	24.674	20.408	35.097	23.173	18.660
62	36.275	24.745	20.483	35.044	23.016	18.529
63	36.288	24.693	20.797	35.178	23.234	18.812
64	36.253	24.636	20.907	35.154	23.175	18.561
65	36.174	24.386	20.006	35.226	23.361	18.778
66	36.173	24.435	20.359	35.108	23.016	18.513
67	36.139	24.446	20.097	35.133	23.129	18.158
68	36.172	24.508	20.120	35.120	23.059	18.449
69	36.147	24.526	20.167	35.046	22.956	18.497
70	36.169	24.527	20.384	34.947	22.862	17.969
71	36.075	24.161	19.165	35.000	23.095	17.969
72	36.032	24.022	20.214	34.940	22.891	18.055
73	36.119	24.468	20.006	34.929	22.872	18.084
74	36.085	24.427	19.961	34.864	22.661	17.628
75	36.055	24.405	20.534	34.816	22.709	17.681
76	35.761	24.346	19.961	34.430	22.752	18.594
77	35.924	24.234	19.807	34.794	22.901	18.070
78	35.986	24.192	19.494	34.964	23.061	17.997
79	35.976	24.081	19.828	34.997	22.944	17.857
80	35.984	24.182	19.796	34.991	22.860	17.969
81	35.892	23.923	19.018	34.995	22.928	18.026
82	35.965	24.087	19.894	34.964	22.867	18.370
83	35.984	24.120	19.128	35.014	22.944	18.497
84	35.953	24.019	19.278	34.904	22.818	18.070
85	35.890	23.848	19.240	34.811	22.606	17.537
86	35.819	23.626	18.842	34.861	22.681	17.681
87	35.866	23.731	19.165	34.810	22.603	17.628
88	35.957	24.100	19.001	34.724	22.467	17.816
89	35.877	23.793	19.317	34.622	22.408	17.203
90	35.810	23.727	18.807	34.620	22.297	17.275
91	35.852	23.791	18.825	34.591	22.355	17.215
92	35.813	23.823	18.722	34.646	22.435	17.287
93	35.807	23.765	18.714	34.592	22.378	17.461
94	35.694	23.502	18.773	34.450	22.104	17.086
95	35.751	23.787	18.807	34.508	22.236	17.348
96	35.745	23.682	18.790	34.464	22.167	17.191
97	35.632	23.413	18.290	34.438	22.230	16.983
98	35.630	23.497	18.024	34.369	22.197	16.849
99	35.671	23.553	18.656	34.337	22.154	17.121
100	35.580	23.420	18.557	34.258	22.064	16.938
101	35.604	23.420	18.445	34.227	21.894	16.688
102	35.604	23.470	18.557	34.272	22.071	17.074
103	35.507	23.237	18.574	34.104	21.791	16.625
104	35.488	23.177	17.981	34.131	21.877	16.784
105	35.528	23.299	18.155	34.045	21.845	16.677
106	35.510	23.289	17.693	33.982	21.706	16.471
107	35.457	23.200	18.067	33.891	21.656	15.960
108	35.425	23.183	17.883	33.934	21.729	16.284
109	35.457	23.258	17.549	33.777	21.504	16.068
110	35.322	23.075	17.524	33.668	21.398	15.768
111	35.329	23.021	17.814	33.636	21.330	15.583
112	35.233	22.827	17.145	33.713	21.397	15.960
113	35.241	22.871	17.448	33.549	21.176	15.751
114	35.279	23.037	17.524	33.497	21.140	15.734
115	35.228	22.793	17.486	33.510	21.079	15.583
116	35.105	22.573	16.851	33.384	21.032	15.399
117	35.136	22.767	17.087	33.270	20.805	15.256
118	35.022	22.483	16.818	33.293	20.856	15.306
119	35.011	22.602	17.064	33.268	20.777	15.478
120	35.075	22.641	16.984	33.209	20.667	15.230
121	35.024	22.561	16.807	33.129	20.672	15.237
122	34.925	22.566	16.862	32.931	20.311	15.066
123	34.864	22.363	16.906	32.965	20.321	15.001
124	34.918	22.514	16.504	32.802	20.143	14.899
125	34.899	22.391	16.873	32.771	20.011	14.895
126	34.742	22.124	16.173	32.737	19.996	14.644
127	34.691	22.143	16.414	32.635	19.811	14.690
128	34.679	22.029	16.534	32.456	19.631	14.598
129	34.586	21.979	16.384	32.511	19.656	14.819
130	34.628	21.938	16.658	32.315	19.520	14.476
131	34.491	21.725	16.063	32.307	19.442	14.476
132	34.420	21.600	16.183	32.180	19.263	14.425
133	34.426	21.532	15.954	32.108	19.270	14.140
134	34.439	21.593	16.375	32.019	19.134	14.338
135	34.261	21.255	15.797	31.881	18.974	14.344
136	34.264	21.345	15.814	31.896	19.048	13.803
137	34.186	21.179	15.972	31.770	18.866	13.839
138	34.153	21.178	15.832	31.683	18.824	13.779
139	34.164	21.150	16.268	31.534	18.734	13.615
140	34.145	21.241	15.963	31.591	18.808	13.774
141	34.079	21.034	15.704	31.553	18.762	13.733
142	33.923	20.894	15.318	31.404	18.714	13.720
143	33.863	20.839	15.435	31.261	18.601	13.563
144	33.751	20.690	15.318	31.198	18.448	13.481
145	33.826	20.908	15.604	31.208	18.484	13.471
146	33.751	20.668	15.303	31.125	18.552	13.274
147	33.778	20.752	15.357	30.965	18.310	13.123
148	33.721	20.656	15.175	31.057	18.427	13.381
149	33.611	20.549	15.130	30.897	18.235	13.281
150	33.577	20.538	15.175	30.705	18.141	13.134
151	31.838	18.977	13.622	29.320	17.225	11.871
