#Deviation	4.4672	4.6487
#Avg_STDev	7.031
#Diversity	4.456
#Entropy	0.116
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.654	21.723	19.688	33.772	21.505	19.342
2	34.152	25.262	21.723	33.881	24.637	21.402
3	35.610	26.050	22.750	35.095	25.505	21.792
4	35.770	26.420	23.011	35.326	25.125	21.003
5	35.891	26.623	23.385	35.536	25.743	21.792
6	37.010	26.903	23.385	36.510	25.706	21.625
7	37.092	27.119	23.011	36.470	25.715	22.108
8	37.100	27.231	23.902	36.660	26.206	22.371
9	37.124	27.443	24.245	36.577	25.753	21.895
10	37.109	27.377	24.554	36.671	26.078	22.371
11	37.171	27.513	24.885	36.697	26.052	22.295
12	37.071	27.172	23.434	36.663	25.971	21.758
13	37.031	26.990	23.483	36.602	25.824	22.036
14	37.054	27.360	24.305	36.623	25.963	22.145
15	37.026	26.899	23.534	36.615	25.828	21.929
16	37.069	27.252	23.288	36.607	25.952	21.625
17	37.121	27.358	23.434	36.425	25.277	21.341
18	37.016	27.195	23.534	36.470	25.563	21.895
19	36.979	26.929	22.708	36.456	25.571	21.929
20	36.988	26.978	25.320	36.445	25.577	21.792
21	36.966	26.815	23.688	36.435	25.573	21.724
22	36.971	26.968	23.534	36.421	25.346	20.932
23	36.936	26.684	23.194	36.371	25.216	21.341
24	36.843	26.213	23.241	36.323	25.276	20.877
25	36.955	26.850	23.636	36.368	25.473	21.402
26	36.818	26.107	22.585	36.349	25.383	21.724
27	36.827	26.313	23.385	36.239	25.003	21.220
28	36.792	26.083	22.835	36.230	25.067	21.402
29	36.763	25.938	22.504	36.197	24.954	20.877
30	36.731	25.949	22.922	36.182	24.947	20.822
31	36.666	25.701	20.704	36.173	24.900	20.877
32	36.508	22.248	20.424	36.008	24.502	20.483
33	36.662	25.668	22.015	36.174	24.920	20.905
34	36.673	25.747	22.015	35.965	24.496	20.905
35	36.642	25.656	21.325	35.976	24.522	20.822
36	36.609	25.521	21.543	36.026	24.501	20.287
37	36.627	25.636	21.608	35.933	24.278	20.396
38	36.575	25.214	21.356	35.983	24.600	20.287
39	36.593	25.562	22.051	35.987	24.630	20.689
40	36.561	25.394	21.511	35.961	24.303	20.215
41	36.530	25.238	21.591	35.852	24.136	19.767
42	36.569	25.542	21.980	35.907	24.473	19.853
43	36.534	25.246	21.739	35.810	24.035	19.897
44	36.608	25.593	21.673	35.802	24.165	20.192
45	36.552	25.382	21.773	35.779	24.106	20.031
46	36.526	25.377	21.386	35.716	23.941	19.789
47	36.470	25.191	21.060	35.646	23.769	19.641
48	36.438	25.154	21.386	35.661	23.835	19.621
49	36.481	25.131	20.892	35.663	23.844	19.580
50	36.510	25.295	22.051	35.579	23.771	19.519
51	36.474	25.058	21.003	35.579	23.754	19.400
52	36.412	25.002	21.176	35.421	23.467	18.502
53	36.369	24.866	20.652	35.531	23.738	19.162
54	36.388	24.903	21.295	35.465	23.549	18.850
55	36.328	24.794	21.325	35.417	23.549	19.303
56	36.308	24.734	20.091	35.316	23.430	18.867
57	36.394	25.062	20.549	35.276	23.408	18.534
58	36.320	24.789	20.810	35.278	23.272	18.963
59	36.311	24.805	20.757	35.290	23.432	18.346
60	36.317	24.754	20.473	35.112	23.062	18.408
61	36.223	24.509	20.424	35.039	22.973	18.315
62	36.294	24.753	20.374	35.183	23.252	18.590
63	36.299	24.828	20.498	35.182	23.188	19.043
64	36.174	24.419	20.473	35.147	23.114	18.346
65	36.237	24.752	20.757	35.227	23.258	18.486
66	36.149	24.449	20.278	35.125	23.136	18.697
67	36.176	24.561	20.068	35.107	23.066	18.697
