#Deviation	4.4434	4.7850
#Avg_STDev	7.050
#Diversity	4.484
#Entropy	0.116
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.653	21.454	19.665	33.762	21.063	18.519
2	34.138	25.297	22.381	33.886	24.716	21.711
3	35.619	26.160	22.284	35.140	25.580	21.762
4	35.821	26.488	23.520	35.298	25.062	20.652
5	35.948	26.875	23.321	35.411	25.346	21.497
6	37.106	27.458	23.130	36.463	25.596	21.901
7	37.061	27.100	23.321	36.486	25.639	22.231
8	37.109	27.187	23.676	36.666	26.146	21.936
9	37.145	27.425	23.838	36.591	25.853	22.008
10	37.166	27.577	24.006	36.662	25.893	21.186
11	37.107	27.172	23.838	36.661	25.893	21.972
12	37.132	27.438	23.419	36.638	25.845	21.186
13	37.147	27.386	23.419	36.628	25.798	22.008
14	37.089	27.251	23.177	36.601	25.771	21.370
15	37.115	27.404	23.469	36.606	25.791	22.008
16	37.068	27.155	22.858	36.563	25.794	21.627
17	37.084	27.278	23.419	36.576	25.859	21.562
18	37.065	27.152	23.784	36.432	25.421	21.661
19	37.009	27.051	23.950	36.365	25.212	20.786
20	36.999	27.065	23.224	36.474	25.566	21.465
21	37.046	27.126	24.821	36.429	25.569	21.370
22	37.045	27.177	23.893	36.372	25.279	20.420
23	36.921	26.588	23.272	36.298	25.031	20.586
24	36.918	26.768	23.224	36.174	24.926	20.370
25	36.900	26.646	24.006	36.180	24.968	20.705
26	36.839	26.265	22.170	36.210	24.961	20.982
27	36.781	26.115	22.361	36.160	24.954	20.759
28	36.742	25.951	22.992	36.241	25.134	21.127
29	36.788	26.037	22.771	36.154	24.899	20.786
30	36.761	25.873	22.561	36.227	24.965	20.470
31	36.675	25.779	21.292	36.080	24.681	20.176
32	36.559	22.523	20.286	36.025	24.615	20.035
33	36.715	26.006	22.440	36.098	24.617	20.652
34	36.689	25.792	22.728	36.015	24.694	20.152
35	36.716	25.949	22.361	35.932	24.500	20.370
36	36.681	25.610	22.400	35.926	24.276	20.199
37	36.671	25.643	22.992	35.926	24.340	19.704
38	36.596	25.446	22.005	35.922	24.407	20.320
39	36.651	25.622	21.987	35.961	24.457	20.128
40	36.607	25.494	21.987	35.925	24.323	19.714
41	36.587	25.356	21.880	35.808	24.072	19.516
42	36.555	25.300	21.353	35.803	24.103	19.725
43	36.516	25.325	22.322	35.896	24.158	19.747
44	36.526	25.278	22.361	35.713	23.857	19.537
45	36.544	25.352	21.742	35.674	23.808	19.578
46	36.587	25.452	21.987	35.720	24.008	19.537
47	36.532	25.292	22.059	35.672	23.911	19.683
48	36.523	25.233	21.576	35.669	23.915	18.821
49	36.480	25.236	21.322	35.651	23.865	19.278
50	36.488	25.197	21.675	35.607	23.861	19.240
51	36.454	25.047	21.447	35.485	23.579	19.456
52	36.479	25.113	21.642	35.475	23.738	18.998
53	36.470	25.242	20.968	35.475	23.597	18.856
54	36.454	25.106	21.576	35.457	23.571	19.071
55	36.454	25.046	21.416	35.327	23.348	19.071
56	36.379	24.830	20.561	35.299	23.320	18.873
57	36.416	25.114	21.511	35.204	23.264	18.856
58	36.351	24.929	21.083	35.110	22.997	18.191
59	36.340	24.907	20.719	35.096	22.964	18.252
60	36.339	24.886	21.201	35.107	23.128	18.486
61	36.303	24.708	20.587	35.032	22.980	17.957
62	36.313	24.780	20.536	35.079	23.150	18.551
63	36.287	24.744	21.112	35.048	22.937	18.391
64	36.237	24.661	20.459	35.113	23.106	18.454
65	36.237	24.597	20.238	35.118	23.090	18.000
66	36.165	24.335	20.050	35.146	23.116	18.282
67	36.211	24.653	20.286	35.112	23.088	18.176
68	36.127	24.376	20.166	35.146	23.179	18.617
69	36.135	24.415	20.359	35.055	22.945	18.344
70	36.160	24.546	19.914	35.050	23.009	18.073
71	36.160	24.460	20.190	34.972	22.830	17.901
72	36.117	24.419	19.981	34.859	22.665	17.576
73	36.063	24.164	19.782	34.908	22.772	18.503
74	36.082	24.301	19.826	34.864	22.781	17.762
75	36.044	24.203	19.826	34.864	22.724	18.161
76	35.765	24.363	20.359	34.429	22.896	18.267
77	35.954	24.242	19.551	34.843	22.915	18.684
78	36.062	24.571	20.883	34.916	22.838	18.102
79	35.957	23.999	19.410	34.978	22.927	17.872
80	35.987	23.903	19.707	35.038	22.960	17.986
81	35.989	24.090	19.676	34.928	22.757	17.776
82	35.907	23.889	19.390	34.824	22.553	17.615
83	35.981	24.076	19.634	34.941	22.821	17.722
84	35.957	23.979	19.312	34.862	22.724	17.286
85	35.964	23.983	19.273	34.796	22.630	17.708
86	36.008	24.241	19.390	34.806	22.570	17.537
87	35.953	24.024	19.254	34.768	22.575	17.655
88	35.869	23.736	19.085	34.798	22.686	17.803
89	35.880	23.883	19.141	34.645	22.348	17.189
90	35.772	23.690	18.549	34.728	22.561	17.025
91	35.863	23.861	19.160	34.545	22.185	17.207
92	35.872	23.774	19.012	34.593	22.356	17.177
93	35.831	23.816	19.085	34.537	22.251	16.683
94	35.813	23.885	18.870	34.571	22.410	17.397
95	35.721	23.582	18.582	34.462	22.205	16.790
96	35.751	23.764	18.800	34.540	22.276	17.322
97	35.720	23.581	18.852	34.407	22.169	17.083
98	35.660	23.531	17.957	34.293	21.968	16.476
99	35.705	23.581	18.405	34.344	22.094	17.189
100	35.672	23.466	18.698	34.303	22.016	16.856
101	35.647	23.547	18.390	34.235	22.019	16.599
102	35.611	23.448	18.087	34.223	21.914	16.476
103	35.578	23.468	18.220	34.106	21.774	16.006
104	35.524	23.231	17.749	34.073	21.746	16.287
105	35.570	23.402	18.058	34.003	21.758	16.098
106	35.495	23.209	17.831	33.955	21.663	16.297
107	35.461	23.223	18.087	33.858	21.600	16.356
108	35.450	23.147	18.161	33.744	21.499	16.268
109	35.415	23.079	17.590	33.753	21.369	15.889
110	35.311	23.038	17.577	33.614	21.266	15.665
111	35.335	23.029	17.349	33.724	21.463	16.210
112	35.285	22.976	17.642	33.725	21.421	15.566
113	35.209	22.820	17.156	33.598	21.306	15.607
114	35.244	22.943	17.804	33.404	20.913	15.703
115	35.257	22.988	17.312	33.401	20.962	15.114
116	35.119	22.766	17.399	33.298	20.872	15.295
117	34.990	22.585	17.017	33.260	20.842	15.365
118	35.115	22.763	16.904	33.276	20.875	15.203
119	35.019	22.600	17.191	33.228	20.760	15.295
120	35.088	22.632	17.097	33.017	20.417	15.132
121	35.133	22.814	16.870	33.113	20.587	15.436
122	35.035	22.605	17.288	33.030	20.482	15.055
123	34.966	22.440	17.040	32.896	20.271	15.188
124	34.918	22.433	16.582	32.783	20.009	14.993
125	34.921	22.452	16.708	32.757	20.028	14.820
126	34.818	22.231	16.075	32.689	19.938	14.520
127	34.734	22.159	16.500	32.776	20.012	14.456
128	34.819	22.333	16.460	32.580	19.787	14.488
129	34.750	22.145	16.480	32.409	19.461	14.324
130	34.634	22.002	16.292	32.399	19.490	14.459
