#Mean	37.722
#Median	37
#Mode	37
#STDev	5.836
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	2
20	0
21	2
22	4
23	15
24	36
25	60
26	125
27	226
28	281
29	435
30	629
31	839
32	862
33	1044
34	1193
35	1366
36	1412
37	1474
38	1433
39	1263
40	1132
41	981
42	815
43	716
44	557
45	504
46	392
47	317
48	251
49	189
50	147
51	130
52	109
53	122
54	72
55	68
56	43
57	22
58	10
59	8
60	1
61	1
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
