#Deviation	4.4611	4.7186
#Avg_STDev	7.027
#Diversity	4.455
#Entropy	0.116
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.687	21.476	19.865	33.717	21.127	18.385
2	34.093	25.110	21.867	33.854	24.669	21.139
3	35.669	26.554	23.263	35.064	25.424	21.803
4	35.796	26.511	23.031	35.330	25.279	20.680
5	35.922	26.864	23.989	35.526	25.758	22.123
6	37.030	26.865	23.933	36.478	25.667	22.014
7	37.086	27.242	23.989	36.502	25.579	21.538
8	37.137	27.303	23.559	36.518	25.624	22.050
9	37.141	27.286	24.045	36.583	25.927	22.507
10	37.155	27.427	23.169	36.613	25.725	21.636
11	37.110	27.366	23.877	36.657	25.898	21.838
12	37.079	27.188	23.311	36.661	26.001	22.349
13	37.102	27.307	23.769	36.605	25.801	22.197
14	37.069	27.260	23.311	36.653	25.961	21.168
15	37.041	27.132	23.458	36.621	25.960	22.160
16	37.011	27.016	23.769	36.545	25.777	21.735
17	37.011	26.915	23.611	36.541	25.691	21.349
18	37.013	26.993	23.509	36.438	25.342	21.110
19	37.064	27.194	24.103	36.401	25.354	21.243
20	37.024	27.038	23.989	36.486	25.754	21.443
21	36.968	26.764	24.465	36.459	25.541	21.052
22	36.985	27.004	23.311	36.410	25.431	21.168
23	36.986	26.980	23.769	36.355	25.329	20.800
24	36.940	26.895	22.897	36.246	25.157	20.362
25	36.928	26.769	23.877	36.218	25.001	20.486
26	36.800	26.108	22.135	36.252	25.099	21.110
27	36.803	26.180	22.440	36.127	24.683	20.337
28	36.755	25.871	22.026	36.256	25.224	21.538
29	36.733	25.863	22.941	36.199	24.905	20.461
30	36.657	25.592	22.062	36.211	24.948	20.938
31	36.637	25.582	21.392	36.209	25.000	20.614
32	36.501	22.334	20.241	36.072	24.695	20.313
33	36.720	25.975	21.816	36.086	24.744	20.719
34	36.691	25.816	22.247	35.985	24.515	20.289
35	36.676	25.725	21.954	35.956	24.498	20.313
36	36.654	25.670	22.284	35.990	24.475	20.386
37	36.611	25.503	22.440	35.908	24.288	19.661
38	36.623	25.492	21.990	36.025	24.611	20.640
39	36.583	25.461	21.884	35.986	24.527	20.614
40	36.585	25.543	21.210	35.877	24.039	19.427
41	36.549	25.156	21.210	35.890	24.300	19.517
42	36.573	25.535	22.440	35.848	24.339	20.146
43	36.588	25.508	21.748	35.875	24.350	20.289
44	36.554	25.394	21.648	35.697	23.922	19.963
45	36.504	25.236	21.681	35.737	24.043	20.265
46	36.539	25.365	21.151	35.738	24.029	19.875
47	36.460	25.098	21.582	35.788	24.214	19.497
48	36.519	25.412	21.361	35.719	24.052	19.320
49	36.452	25.063	21.550	35.631	23.788	19.537
50	36.453	25.095	21.582	35.640	23.846	19.291
51	36.480	25.180	21.151	35.501	23.715	18.932
52	36.462	25.122	21.240	35.492	23.653	19.057
53	36.424	25.066	21.392	35.531	23.823	19.149
54	36.393	25.069	21.300	35.454	23.568	19.076
55	36.412	25.235	21.122	35.384	23.628	18.845
56	36.355	25.010	20.705	35.238	23.185	18.512
57	36.299	24.763	21.064	35.314	23.417	18.560
58	36.305	24.878	20.524	35.239	23.148	18.675
