#Mean	37.891
#Median	37
#Mode	37
#STDev	5.916
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	3
21	3
22	5
23	27
24	30
25	62
26	93
27	156
28	324
29	498
30	558
31	788
32	903
33	1038
34	1134
35	1234
36	1385
37	1493
38	1410
39	1262
40	1183
41	1010
42	836
43	679
44	577
45	461
46	379
47	299
48	296
49	232
50	180
51	135
52	159
53	125
54	106
55	63
56	30
57	16
58	13
59	4
60	0
61	3
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
