#Mean	524.305
#Median	515
#Mode	487
#STDev	134.935
#PercentOfPairs	100.000
#InsertSize	Count
23	1
69	1
77	1
80	1
96	2
104	1
111	1
113	1
116	1
118	1
120	1
122	1
124	1
125	1
126	1
127	3
128	2
130	2
132	1
133	1
134	2
135	1
137	4
138	2
140	4
141	2
142	1
143	3
144	2
145	4
146	1
147	2
148	1
149	4
150	3
151	3
152	2
154	2
155	1
156	3
157	2
158	3
159	2
160	1
161	2
163	2
164	1
165	2
167	2
168	1
169	3
171	2
172	1
173	1
174	2
175	5
176	1
177	2
179	2
180	1
181	1
182	3
183	3
185	1
187	1
188	2
190	1
191	1
192	3
193	1
194	5
195	3
196	1
198	2
199	1
201	1
202	2
203	4
204	2
205	3
206	7
207	1
208	3
209	1
210	6
211	5
212	3
213	3
214	1
215	2
217	3
218	1
219	6
221	3
222	1
224	1
225	7
226	2
227	1
228	2
229	5
230	6
231	6
232	2
233	2
234	3
235	3
236	2
238	1
239	4
240	1
241	4
242	2
243	5
244	4
245	4
247	1
248	4
249	1
251	6
252	4
253	7
254	2
255	1
256	3
257	4
258	4
259	1
260	6
261	5
262	9
263	2
264	4
265	12
266	3
267	6
268	5
269	4
270	5
271	10
272	6
273	4
274	5
275	3
276	2
277	4
278	7
279	3
280	2
281	5
282	6
283	3
284	6
285	6
286	8
287	7
288	9
289	3
290	7
291	7
292	7
293	6
294	13
295	6
296	8
297	12
298	4
299	16
300	11
301	8
302	8
303	9
304	6
305	6
306	2
307	7
308	7
309	10
310	6
311	14
312	8
313	16
314	7
315	10
316	16
317	3
318	16
319	7
320	8
321	14
322	13
323	12
324	16
325	22
326	13
327	9
328	10
329	10
330	11
331	13
332	4
333	13
334	21
335	11
336	20
337	15
338	9
339	20
340	12
341	14
342	16
343	17
344	20
345	18
346	14
347	22
348	16
349	21
350	22
351	25
352	24
353	18
354	22
355	13
356	19
357	11
358	22
359	25
360	21
361	28
362	20
363	36
364	30
365	26
366	32
367	23
368	35
369	37
370	33
371	22
372	23
373	27
374	32
375	30
376	30
377	28
378	31
379	33
380	21
381	30
382	30
383	24
384	30
385	27
386	20
387	30
388	26
389	38
390	46
391	37
392	27
393	37
394	30
395	43
396	34
397	37
398	44
399	32
400	40
401	35
402	55
403	26
404	49
405	38
406	43
407	51
408	39
409	41
410	51
411	43
412	57
413	47
414	60
415	47
416	35
417	45
418	55
419	54
420	45
421	53
422	69
423	45
424	55
425	53
426	54
427	39
428	61
429	53
430	52
431	52
432	56
433	47
434	44
435	55
436	51
437	58
438	65
439	66
440	50
441	57
442	60
443	55
444	60
445	62
446	50
447	69
448	45
449	63
450	66
451	49
452	67
453	50
454	77
455	76
456	55
457	78
458	67
459	59
460	69
461	64
462	71
463	71
464	83
465	72
466	50
467	63
468	61
469	71
470	56
471	71
472	71
473	61
474	77
475	60
476	62
477	68
478	71
479	78
480	62
481	58
482	83
483	55
484	65
485	73
486	84
487	88
488	69
489	73
490	61
491	77
492	70
493	74
494	71
495	67
496	62
497	79
498	74
499	72
500	76
501	59
502	71
503	70
504	65
505	81
506	72
507	80
508	71
509	76
510	48
511	56
512	62
513	63
514	62
515	76
516	60
517	76
518	76
519	76
520	77
521	76
522	71
523	77
524	71
525	69
526	65
527	69
528	64
529	54
530	64
531	76
532	77
533	68
534	86
535	52
536	67
537	53
538	69
539	74
540	59
541	57
542	70
543	72
544	66
545	54
546	60
547	66
548	76
549	57
550	69
551	67
552	60
553	69
554	47
555	52
556	63
557	45
558	62
559	47
560	65
561	53
562	72
563	62
564	60
565	44
566	65
567	56
568	40
569	58
570	69
571	49
572	63
573	57
574	60
575	38
576	66
577	55
578	66
579	52
580	43
581	48
582	42
583	42
584	44
585	51
586	43
587	43
588	44
589	36
590	47
591	47
592	55
593	51
594	48
595	47
596	54
597	48
598	59
599	41
600	34
601	54
602	45
603	42
604	59
605	41
606	45
607	42
608	43
609	39
610	46
611	34
612	41
613	42
614	31
615	40
616	38
617	36
618	47
619	47
620	35
621	44
622	25
623	39
624	42
625	34
626	42
627	33
628	39
629	37
630	44
631	33
632	35
633	42
634	34
635	36
636	27
637	27
638	30
639	40
640	36
641	24
642	44
643	24
644	24
645	40
646	16
647	35
648	35
649	27
650	31
651	31
652	27
653	27
654	24
655	25
656	38
657	45
658	33
659	25
660	24
661	41
662	19
663	23
664	22
665	27
666	26
667	21
668	18
669	26
670	33
671	29
672	24
673	22
674	20
675	13
676	18
677	27
678	19
679	23
680	41
681	26
682	17
683	25
684	15
685	32
686	27
687	20
688	29
689	23
690	15
691	17
692	18
693	17
694	19
695	34
696	14
697	17
698	15
699	12
700	23
701	27
702	29
703	23
704	15
705	15
706	19
707	7
708	18
709	17
710	23
711	16
712	9
713	17
714	15
715	6
716	20
717	13
718	12
719	10
720	9
721	18
722	15
723	10
724	12
725	13
726	11
727	12
728	15
729	14
730	21
731	9
732	9
733	5
734	3
735	10
736	11
737	8
738	13
739	11
740	10
741	13
742	12
743	10
744	12
745	4
746	10
747	10
748	8
749	20
750	8
751	11
752	8
753	13
754	5
755	7
756	9
757	11
758	11
759	13
760	6
761	8
762	9
763	5
764	6
765	14
766	15
767	4
768	10
769	4
770	4
771	11
772	11
773	7
774	6
775	11
776	8
777	8
778	8
779	2
780	3
781	4
782	4
783	13
784	8
785	4
786	6
787	8
788	7
789	11
790	3
791	7
792	3
793	6
794	8
795	4
796	5
797	7
798	3
799	5
800	6
801	4
802	6
803	8
804	2
805	6
806	10
807	5
808	4
809	4
810	2
811	5
812	5
813	1
814	2
815	6
816	3
817	1
818	3
819	8
820	6
821	2
822	1
824	1
825	4
826	6
827	4
829	4
830	4
831	3
832	1
833	5
834	3
835	1
836	2
837	3
838	1
839	4
840	6
841	2
842	2
843	2
844	4
845	3
846	4
848	1
849	4
850	3
852	2
853	1
854	5
855	1
856	3
857	3
858	1
859	6
860	3
861	3
862	2
863	5
864	1
865	2
866	3
868	6
869	1
870	5
871	4
872	4
873	1
874	3
876	2
877	3
878	2
879	2
880	4
881	4
882	1
883	2
885	5
887	4
888	1
889	7
890	2
891	2
892	1
893	3
895	1
896	3
897	2
898	1
901	1
902	1
903	1
904	1
905	4
906	1
908	3
910	1
911	1
912	1
913	1
916	2
924	3
927	2
929	1
930	1
932	2
933	1
934	4
938	1
941	2
942	1
943	1
945	1
947	1
948	4
951	1
952	1
953	3
954	2
956	1
959	1
968	1
974	2
975	1
978	1
979	1
980	1
985	1
989	1
990	2
991	2
995	1
998	2
1000	1
1001	2
1002	1
1007	2
1010	1
1015	1
1017	1
1019	1
1020	2
1023	1
1024	2
1025	1
1034	1
1037	1
1039	1
1050	2
1054	1
1069	1
1070	1
1092	1
1100	1
1116	1
1127	1
1139	1
1159	1
1183	1
1232	1
1233	1
1249	1
1254	2
1256	1
1261	1
1267	1
1293	1
1299	1
1325	1
1355	1
1359	1
1373	1
1463	1
1470	1
1497	1
1543	1
1564	1
1592	1
1660	1
1673	2
1727	1
1736	1
1754	2
1756	1
1764	1
1773	1
1776	1
1781	1
1788	1
1808	1
1844	2
1847	1
1889	1
1891	1
1892	1
1899	1
1907	1
1923	1
1928	1
1952	1
1956	1
1986	1
