#Deviation	4.4063	4.6876
#Avg_STDev	7.059
#Diversity	4.489
#Entropy	0.116
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.590	21.399	19.727	33.695	21.279	18.529
2	34.104	25.049	21.488	33.856	24.540	21.229
3	35.560	26.034	22.136	35.142	25.595	21.670
4	35.674	25.876	22.481	35.390	25.564	22.509
5	35.861	26.515	23.410	35.523	25.828	21.604
6	36.973	26.906	23.361	36.529	25.895	21.874
7	37.020	27.023	23.460	36.456	25.512	21.909
8	37.069	27.283	24.047	36.612	25.929	22.293
9	37.094	27.226	23.612	36.616	26.031	22.015
10	37.065	27.093	25.002	36.683	26.155	22.631
11	37.046	27.009	23.561	36.710	26.046	22.293
12	37.077	27.190	24.105	36.734	26.344	23.205
13	37.067	27.123	23.460	36.655	25.787	21.944
14	37.042	27.253	23.717	36.630	25.959	22.087
15	37.058	27.205	23.879	36.643	25.870	22.429
16	37.002	27.011	24.726	36.558	25.866	21.572
17	37.006	27.055	23.410	36.548	25.730	21.229
18	36.983	26.839	23.824	36.472	25.638	21.979
19	36.979	26.907	23.879	36.381	25.504	21.839
20	36.985	27.017	23.510	36.416	25.412	21.839
21	36.980	26.939	23.361	36.509	25.718	22.274
22	36.978	27.036	23.990	36.445	25.427	21.413
23	36.901	26.715	23.124	36.340	25.320	21.259
24	36.903	26.743	23.824	36.223	25.099	20.775
25	36.894	26.679	23.612	36.241	25.209	20.884
26	36.794	26.061	23.217	36.245	25.032	21.199
27	36.799	26.129	22.481	36.201	24.987	21.082
28	36.698	25.872	23.217	36.222	25.125	21.382
29	36.751	26.080	22.727	36.116	24.823	20.775
30	36.702	25.940	22.561	36.141	24.945	20.856
31	36.677	25.754	20.733	36.074	24.643	20.538
32	36.499	21.974	20.314	35.925	24.278	19.673
33	36.673	25.860	21.649	36.122	24.925	20.590
34	36.695	25.872	22.324	35.987	24.634	19.965
35	36.652	25.732	21.851	35.878	24.449	20.033
36	36.663	25.781	22.211	36.047	24.837	19.600
37	36.629	25.678	21.992	35.866	24.218	20.242
38	36.592	25.583	21.992	35.884	24.273	19.965
39	36.575	25.517	21.921	35.913	24.379	20.462
40	36.618	25.606	22.561	35.853	24.292	19.747
41	36.575	24.817	21.123	35.830	24.177	19.704
42	36.570	25.593	21.992	35.824	24.223	19.641
43	36.438	24.966	21.037	35.818	24.186	20.242
44	36.520	25.348	22.521	35.746	24.056	20.148
45	36.482	25.214	20.896	35.729	24.076	19.458
46	36.456	25.099	21.394	35.698	24.050	18.951
47	36.455	25.062	21.520	35.630	23.745	19.379
48	36.491	25.272	21.682	35.663	23.976	19.559
49	36.488	25.260	21.682	35.595	23.731	19.245
50	36.524	25.356	21.271	35.594	23.746	19.439
51	36.446	25.147	21.520	35.516	23.758	19.641
52	36.367	24.952	21.212	35.417	23.501	18.916
53	36.370	24.938	20.654	35.485	23.709	19.245
54	36.400	25.043	21.302	35.425	23.549	19.683
55	36.342	24.874	21.008	35.357	23.456	19.498
56	36.283	24.601	21.008	35.300	23.383	18.829
57	36.240	24.670	20.841	35.250	23.330	18.881
58	36.291	24.776	21.212	35.241	23.304	18.072
59	36.254	24.646	20.869	35.207	23.336	18.497
60	36.292	24.743	20.500	35.166	23.171	18.578
61	36.314	24.835	20.841	35.122	23.115	18.578
62	36.183	24.517	21.008	35.060	23.074	18.403
63	36.232	24.525	20.602	35.091	23.105	18.234
64	36.222	24.646	20.351	35.198	23.206	18.727
65	36.163	24.467	20.231	35.191	23.216	18.101
66	36.114	24.287	20.022	35.127	23.188	18.744
67	36.119	24.362	20.475	35.117	23.083	18.812
68	36.093	24.376	19.295	35.086	23.001	18.029
69	36.180	24.698	20.000	35.046	23.041	18.249
70	36.137	24.489	20.733	35.056	23.031	18.219
71	36.077	24.348	19.571	35.046	22.902	18.219
72	36.071	24.257	20.000	35.061	23.142	18.219
73	36.105	24.389	20.183	34.944	22.860	17.593
74	36.050	24.185	19.759	34.920	22.760	18.000
75	35.958	23.957	19.867	34.849	22.591	17.846
76	35.701	24.145	19.867	34.562	23.162	18.545
