#Mean	37.781
#Median	37
#Mode	37
#STDev	5.928
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	4
21	9
22	9
23	23
24	29
25	54
26	122
27	214
28	321
29	452
30	639
31	799
32	945
33	1056
34	1108
35	1318
36	1392
37	1475
38	1468
39	1317
40	1167
41	986
42	839
43	638
44	578
45	519
46	384
47	303
48	245
49	214
50	167
51	182
52	142
53	114
54	97
55	63
56	37
57	17
58	11
59	1
60	4
61	3
62	2
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
