#Mean	37.795
#Median	37
#Mode	37
#STDev	5.952
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	2
21	5
22	16
23	26
24	36
25	71
26	116
27	206
28	327
29	446
30	681
31	743
32	874
33	1013
34	1247
35	1296
36	1382
37	1474
38	1373
39	1292
40	1143
41	949
42	816
43	695
44	565
45	495
46	416
47	347
48	266
49	213
50	210
51	152
52	136
53	113
54	76
55	59
56	43
57	18
58	6
59	6
60	2
61	2
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
