#Deviation	4.4023	4.8061
#Avg_STDev	7.019
#Diversity	4.452
#Entropy	0.116
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.655	21.606	19.535	33.738	21.007	18.379
2	34.212	25.331	21.358	33.864	24.674	20.936
3	35.610	26.356	22.174	35.099	25.500	21.139
4	35.833	26.587	22.996	35.227	25.041	20.936
5	35.917	26.795	23.134	35.517	25.859	22.056
6	37.059	27.094	23.898	36.476	25.722	21.228
7	37.125	27.378	23.843	36.529	25.728	21.350
8	37.170	27.555	24.306	36.683	26.198	22.093
9	37.174	27.583	23.898	36.624	25.917	22.130
10	37.167	27.501	23.088	36.590	25.894	21.913
11	37.138	27.314	23.788	36.708	26.367	23.034
12	37.106	27.337	23.898	36.711	26.209	21.444
13	37.175	27.774	23.681	36.612	25.911	22.320
14	37.078	27.217	24.011	36.590	25.933	21.774
15	37.089	27.119	25.110	36.559	25.823	22.056
16	37.033	26.939	23.788	36.545	25.594	21.274
17	37.055	27.142	23.229	36.505	25.677	21.606
18	37.012	27.072	23.374	36.507	25.757	21.606
19	37.031	26.938	24.966	36.391	25.522	21.672
20	37.047	27.245	24.011	36.377	25.442	22.320
21	37.092	27.381	23.843	36.331	25.234	21.350
22	37.021	27.012	23.374	36.338	25.268	20.993
23	36.953	26.787	24.757	36.320	25.248	20.908
24	36.940	26.712	23.628	36.206	24.928	20.047
25	36.892	26.604	22.327	36.200	24.856	21.109
26	36.839	26.109	21.850	36.234	25.097	21.080
27	36.822	26.278	22.288	36.225	25.101	21.413
28	36.844	26.346	23.277	36.167	24.814	21.382
29	36.798	26.171	22.996	36.125	24.875	20.307
30	36.772	26.164	23.134	36.183	24.961	20.235
31	36.686	25.886	21.205	36.101	24.658	20.853
32	36.517	21.989	20.031	35.972	24.485	20.381
33	36.668	25.733	22.566	36.096	24.818	20.140
34	36.699	25.982	22.649	35.993	24.542	19.911
35	36.682	25.855	22.951	35.957	24.452	19.801
36	36.629	25.493	21.955	35.995	24.463	19.911
37	36.675	25.766	22.137	35.953	24.371	19.726
38	36.626	25.351	22.733	35.904	24.307	19.610
39	36.629	25.577	21.389	35.921	24.480	19.427
40	36.661	25.635	21.713	35.837	24.198	19.979
41	36.618	25.303	21.580	35.749	23.981	19.867
42	36.563	25.436	21.484	35.780	24.044	19.387
43	36.595	25.556	21.680	35.798	24.164	19.956
44	36.561	25.516	21.885	35.699	23.954	19.548
45	36.610	25.530	21.452	35.727	24.063	19.528
46	36.588	25.567	22.100	35.713	24.031	19.467
47	36.548	25.419	21.420	35.724	24.102	19.801
48	36.527	25.387	22.100	35.620	23.880	19.348
49	36.512	25.316	21.266	35.641	23.935	19.652
50	36.487	25.257	20.671	35.530	23.735	18.920
51	36.462	25.144	21.516	35.481	23.629	19.120
52	36.512	25.386	21.116	35.382	23.457	18.203
53	36.463	25.151	20.697	35.402	23.355	18.474
54	36.467	25.310	21.266	35.369	23.422	18.530
55	36.434	25.111	20.972	35.421	23.628	18.938
56	36.375	25.057	21.327	35.240	23.273	18.225
57	36.331	24.740	20.916	35.225	23.296	18.498
58	36.333	24.964	21.087	35.129	23.191	18.514
59	36.375	25.073	20.832	35.114	23.175	18.712
60	36.355	24.944	21.087	35.050	22.977	18.040
61	36.261	24.709	20.724	35.073	23.137	18.084
62	36.262	24.660	20.592	35.086	23.143	18.233
63	36.279	24.715	20.315	35.107	23.205	18.418
64	36.252	24.606	20.339	35.169	23.253	18.712
65	36.168	24.420	21.087	35.102	23.112	18.662
66	36.259	24.760	20.944	35.080	23.024	18.418
67	36.273	24.771	19.941	35.032	22.985	18.188
68	36.223	24.524	20.194	35.062	23.050	18.340
69	36.193	24.526	19.744	35.053	23.000	17.574
70	36.183	24.477	20.439	34.916	22.832	18.279
71	36.206	24.683	20.389	34.950	22.897	17.856
72	36.108	24.376	19.852	35.014	23.072	18.055
73	36.172	24.565	20.489	34.932	22.787	17.983
74	36.129	24.268	19.907	34.894	22.917	17.484
75	36.061	24.268	20.389	34.753	22.573	17.640
76	35.788	24.356	20.194	34.425	22.866	18.482
77	35.994	24.428	20.054	34.871	23.116	18.645
78	36.039	24.412	19.941	34.861	22.807	17.926
79	36.026	24.301	19.723	35.017	23.080	18.356
80	35.957	23.836	19.830	34.992	22.882	17.856
81	35.969	23.995	19.787	35.021	22.997	17.856
82	35.974	24.000	19.535	34.956	22.860	18.128
83	35.956	24.046	19.535	34.912	22.684	17.680
84	35.989	24.148	19.202	34.894	22.694	17.693
85	35.982	24.074	19.723	34.798	22.558	17.346
86	35.943	24.068	19.495	34.765	22.537	17.627
87	35.809	23.722	19.062	34.790	22.563	17.613
88	35.847	23.776	19.744	34.714	22.456	17.446
89	35.777	23.615	18.874	34.652	22.506	17.014
90	35.816	23.715	19.145	34.623	22.386	17.273
91	35.873	23.910	19.127	34.650	22.383	17.219
92	35.899	24.017	19.278	34.623	22.370	17.106
93	35.765	23.620	18.805	34.564	22.366	17.237
94	35.730	23.604	18.426	34.619	22.395	17.118
95	35.738	23.711	19.336	34.463	22.145	16.991
96	35.754	23.739	18.686	34.506	22.254	16.901
97	35.716	23.613	18.703	34.489	22.276	16.548
98	35.813	23.830	18.805	34.359	22.075	17.141
99	35.761	23.762	18.720	34.230	21.895	16.348
100	35.679	23.566	18.062	34.375	22.214	17.002
101	35.614	23.407	18.379	34.325	22.173	16.538
102	35.602	23.413	18.686	34.210	21.907	16.175
103	35.578	23.280	18.927	34.181	21.884	16.338
104	35.529	23.298	18.410	34.136	21.913	16.467
105	35.585	23.498	18.426	34.000	21.691	16.457
106	35.518	23.246	17.976	33.986	21.620	16.128
107	35.489	23.293	18.150	33.933	21.603	15.848
108	35.433	23.091	17.933	33.896	21.601	16.270
109	35.543	23.360	18.150	33.826	21.542	15.702
110	35.405	23.150	17.595	33.725	21.383	16.045
111	35.385	23.141	18.106	33.702	21.387	15.892
112	35.315	22.886	17.453	33.628	21.230	15.257
113	35.280	22.919	17.196	33.603	21.325	15.635
114	35.189	22.723	17.196	33.409	21.045	15.711
115	35.261	22.931	17.621	33.483	21.178	15.813
116	35.051	22.531	16.998	33.351	20.988	15.330
117	35.156	22.770	17.304	33.305	20.789	15.373
118	35.103	22.669	17.114	33.313	20.832	15.361
119	35.006	22.576	17.292	33.247	20.702	15.245
120	35.082	22.647	17.137	33.139	20.644	15.088
121	35.039	22.577	16.670	32.978	20.441	14.832
122	35.045	22.698	16.809	32.996	20.426	14.663
123	34.956	22.576	16.597	32.937	20.289	14.832
124	34.933	22.473	17.102	32.821	20.122	14.649
125	34.973	22.569	17.304	32.720	19.950	14.750
126	34.811	22.270	16.566	32.770	20.129	15.016
127	34.809	22.272	16.964	32.629	19.783	14.496
128	34.786	22.157	17.084	32.578	19.690	14.538
129	34.718	22.103	16.597	32.423	19.582	14.503
130	34.644	21.861	16.182	32.375	19.552	14.361
131	34.604	21.937	16.556	32.343	19.383	14.367
132	34.477	21.599	16.268	32.188	19.301	14.483
133	34.581	21.863	16.484	32.182	19.330	14.314
134	34.492	21.792	16.525	32.052	19.227	14.281
135	34.335	21.447	16.229	32.018	19.179	14.506
136	34.322	21.493	16.089	31.922	19.029	14.108
137	34.280	21.487	15.917	31.828	19.095	14.114
138	34.140	21.226	15.926	31.726	18.891	14.004
139	34.240	21.219	16.201	31.618	18.845	13.743
140	34.195	21.282	15.993	31.657	18.807	13.727
141	34.118	21.122	15.917	31.542	18.712	13.808
142	34.051	21.120	15.953	31.412	18.696	13.553
143	33.962	21.014	15.777	31.321	18.654	13.457
144	33.892	20.938	15.556	31.243	18.604	13.642
145	33.862	20.821	15.634	31.229	18.493	13.666
146	33.770	20.655	15.584	31.140	18.512	13.655
147	33.760	20.724	15.495	31.086	18.490	13.543
148	33.767	20.848	15.576	31.134	18.444	13.421
149	33.675	20.694	15.795	30.822	18.173	13.301
150	33.617	20.605	15.023	30.705	18.066	13.209
151	31.954	19.292	13.994	29.234	17.170	12.104
