#Mean	37.768
#Median	37
#Mode	36
#STDev	5.916
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	4
21	5
22	11
23	18
24	26
25	66
26	103
27	191
28	321
29	478
30	662
31	768
32	898
33	1073
34	1201
35	1350
36	1479
37	1458
38	1348
39	1321
40	1128
41	1000
42	829
43	688
44	611
45	459
46	372
47	310
48	243
49	213
50	180
51	141
52	141
53	135
54	83
55	57
56	40
57	28
58	15
59	7
60	3
61	0
62	3
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
