#Mean	37.802
#Median	37
#Mode	37
#STDev	5.946
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	0
20	5
21	7
22	6
23	20
24	36
25	59
26	116
27	205
28	329
29	476
30	608
31	708
32	905
33	1066
34	1207
35	1325
36	1387
37	1446
38	1363
39	1334
40	1152
41	971
42	767
43	712
44	564
45	497
46	403
47	316
48	244
49	201
50	190
51	129
52	138
53	122
54	100
55	57
56	46
57	25
58	14
59	8
60	4
61	0
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
