#Mean	37.779
#Median	37
#Mode	37
#STDev	5.930
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	0
21	3
22	8
23	20
24	30
25	74
26	119
27	222
28	318
29	452
30	612
31	778
32	927
33	1063
34	1159
35	1310
36	1368
37	1520
38	1420
39	1256
40	1140
41	934
42	797
43	701
44	565
45	514
46	414
47	323
48	279
49	193
50	162
51	175
52	125
53	118
54	79
55	59
56	33
57	26
58	13
59	6
60	3
61	0
62	3
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
