#Mean	37.810
#Median	37
#Mode	37
#STDev	5.946
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	2
21	4
22	11
23	16
24	29
25	61
26	126
27	205
28	325
29	492
30	570
31	771
32	882
33	1034
34	1139
35	1293
36	1344
37	1416
38	1399
39	1285
40	1157
41	929
42	845
43	691
44	574
45	473
46	395
47	313
48	252
49	185
50	174
51	161
52	110
53	130
54	105
55	56
56	51
57	23
58	9
59	5
60	0
61	1
62	1
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
