#Mean	525.660
#Median	516
#Mode	484
#STDev	136.464
#PercentOfPairs	99.995
#InsertSize	Count
47	1
72	1
73	1
75	1
83	1
97	1
103	2
105	1
106	1
108	1
109	1
110	1
113	1
119	1
120	1
121	1
124	1
125	1
127	1
128	1
129	1
130	1
132	1
134	2
135	2
137	3
138	2
139	1
140	5
141	3
142	1
143	1
144	3
145	2
147	4
148	2
149	1
152	2
153	4
155	3
156	1
158	1
159	2
160	1
161	1
164	1
166	1
167	1
168	1
169	3
170	2
171	3
172	4
173	1
174	1
175	2
176	2
177	2
178	3
180	1
182	5
183	1
184	4
185	1
187	1
188	2
189	1
191	2
192	1
193	3
194	1
196	1
197	3
198	3
199	4
201	1
202	2
203	2
204	4
205	1
206	2
207	3
208	2
209	4
210	5
211	3
212	1
213	1
214	4
215	3
216	2
218	4
220	1
221	5
222	4
224	3
225	3
226	2
227	2
228	3
229	3
230	2
231	1
232	2
234	5
236	4
238	3
239	4
240	3
241	1
242	1
243	3
244	4
245	6
246	3
247	2
248	6
249	3
250	6
251	4
252	3
253	6
254	4
255	6
256	3
257	1
258	3
259	7
260	5
261	1
262	3
263	1
264	2
265	5
266	2
268	7
269	2
270	9
271	5
272	6
273	9
274	5
275	6
276	3
277	3
278	6
279	4
280	8
281	5
282	5
283	4
284	9
285	7
286	4
287	1
288	4
289	9
290	7
291	8
292	4
293	8
294	6
295	5
296	11
297	8
298	7
299	5
300	7
301	4
302	10
303	2
304	8
305	8
306	6
307	11
308	9
309	13
310	14
311	15
312	14
313	8
314	13
315	8
316	8
317	27
318	8
319	12
320	9
321	15
322	10
323	11
324	10
325	16
326	12
327	19
328	19
329	16
330	13
331	7
332	15
333	10
334	16
335	17
336	26
337	19
338	19
339	17
340	17
341	13
342	17
343	10
344	12
345	13
346	32
347	18
348	28
349	10
350	25
351	10
352	17
353	16
354	26
355	21
356	30
357	30
358	26
359	19
360	17
361	28
362	16
363	21
364	25
365	25
366	24
367	21
368	27
369	30
370	25
371	15
372	26
373	27
374	25
375	30
376	30
377	45
378	28
379	37
380	31
381	34
382	32
383	40
384	35
385	14
386	42
387	36
388	32
389	29
390	43
391	44
392	35
393	26
394	26
395	40
396	39
397	27
398	30
399	45
400	39
401	47
402	38
403	33
404	33
405	43
406	49
407	54
408	41
409	50
410	43
411	30
412	41
413	37
414	64
415	39
416	51
417	54
418	44
419	51
420	56
421	44
422	51
423	40
424	63
425	67
426	47
427	58
428	54
429	51
430	57
431	48
432	54
433	53
434	43
435	55
436	49
437	59
438	59
439	54
440	53
441	55
442	59
443	59
444	77
445	68
446	80
447	84
448	67
449	61
450	71
451	62
452	60
453	63
454	58
455	60
456	61
457	62
458	70
459	66
460	45
461	80
462	60
463	57
464	71
465	50
466	69
467	75
468	61
469	80
470	67
471	72
472	62
473	64
474	78
475	77
476	60
477	63
478	73
479	70
480	62
481	65
482	64
483	63
484	86
485	76
486	60
487	83
488	59
489	67
490	66
491	66
492	61
493	85
494	85
495	80
496	65
497	82
498	79
499	69
500	74
501	71
502	65
503	56
504	59
505	71
506	58
507	76
508	64
509	69
510	62
511	78
512	71
513	58
514	60
515	65
516	81
517	79
518	81
519	73
520	74
521	82
522	75
523	63
524	62
525	80
526	54
527	74
528	83
529	61
530	53
531	59
532	78
533	73
534	58
535	65
536	59
537	57
538	65
539	68
540	54
541	60
542	67
543	70
544	63
545	66
546	76
547	76
548	70
549	66
550	54
551	57
552	50
553	52
554	44
555	61
556	65
557	49
558	57
559	46
560	52
561	75
562	67
563	53
564	76
565	59
566	44
567	63
568	45
569	62
570	52
571	46
572	49
573	42
574	56
575	49
576	53
577	45
578	50
579	46
580	55
581	56
582	58
583	56
584	66
585	59
586	54
587	58
588	47
589	46
590	51
591	48
592	48
593	46
594	43
595	40
596	72
597	40
598	50
599	34
600	40
601	38
602	47
603	35
604	32
605	32
606	52
607	31
608	51
609	38
610	44
611	38
612	33
613	40
614	38
615	40
616	45
617	51
618	34
619	40
620	52
621	40
622	41
623	41
624	43
625	34
626	38
627	39
628	31
629	41
630	36
631	34
632	38
633	43
634	38
635	50
636	32
637	28
638	26
639	37
640	40
641	27
642	36
643	39
644	33
645	30
646	35
647	26
648	30
649	33
650	35
651	41
652	41
653	32
654	36
655	34
656	24
657	22
658	20
659	40
660	25
661	34
662	24
663	23
664	25
665	21
666	21
667	26
668	21
669	22
670	39
671	38
672	20
673	29
674	22
675	30
676	23
677	14
678	25
679	30
680	19
681	25
682	21
683	19
684	17
685	15
686	21
687	29
688	32
689	15
690	17
691	16
692	17
693	26
694	13
695	27
696	26
697	25
698	17
699	24
700	15
701	23
702	26
703	14
704	22
705	10
706	14
707	12
708	14
709	16
710	14
711	10
712	21
713	14
714	22
715	15
716	14
717	22
718	14
719	21
720	8
721	13
722	19
723	12
724	15
725	10
726	8
727	18
728	15
729	10
730	19
731	13
732	20
733	13
734	9
735	18
736	12
737	8
738	12
739	15
740	15
741	9
742	6
743	11
744	11
745	13
746	17
747	6
748	12
749	10
750	14
751	8
752	2
753	10
754	12
755	5
756	13
757	17
758	11
759	7
760	6
761	6
762	7
763	5
764	10
765	8
766	10
767	13
768	13
769	7
770	11
771	10
772	8
773	9
774	8
775	13
776	12
777	8
778	3
779	7
780	8
781	11
782	8
783	7
784	10
785	7
786	3
787	8
788	12
789	5
790	6
791	7
792	9
793	6
794	4
795	11
796	7
797	6
798	7
799	4
800	7
801	5
802	2
803	3
804	6
805	3
806	8
807	4
808	9
809	5
810	1
811	5
812	3
813	4
814	5
815	1
816	3
818	6
819	2
820	3
821	8
822	3
823	2
824	6
825	1
826	9
827	6
828	3
829	8
830	4
832	3
833	1
834	8
835	1
836	1
837	2
838	1
839	4
840	4
841	3
842	1
843	1
844	3
845	3
846	1
848	1
849	1
850	3
851	3
852	4
853	2
854	3
855	1
856	4
857	3
858	1
859	2
860	1
861	4
863	4
864	2
865	4
867	3
868	3
870	1
871	4
872	1
873	3
874	2
875	3
876	3
877	1
878	3
879	1
880	3
881	3
883	3
884	1
885	2
887	1
888	2
892	2
893	1
895	2
896	3
897	3
898	2
900	1
901	2
902	1
903	1
904	1
905	4
906	1
907	1
908	4
909	1
910	3
912	2
913	1
914	1
916	2
920	1
921	1
922	1
923	1
924	2
926	1
930	1
933	2
935	2
937	3
941	1
945	1
947	1
950	2
951	2
958	2
964	1
965	1
969	2
970	2
979	2
980	1
981	1
987	1
988	2
996	1
1005	1
1006	1
1013	2
1028	1
1033	1
1044	1
1088	1
1110	1
1125	1
1126	1
1132	1
1134	2
1136	1
1148	1
1175	1
1186	1
1196	1
1197	2
1207	1
1221	1
1235	1
1285	1
1322	1
1340	2
1369	2
1372	1
1378	1
1390	1
1398	1
1407	1
1438	1
1448	1
1471	1
1472	1
1482	1
1489	1
1493	1
1509	1
1549	3
1564	1
1575	1
1584	1
1618	1
1635	1
1668	1
1671	1
1739	1
1779	1
1795	6
1797	1
1810	1
1839	1
1864	1
1869	1
1882	1
1894	1
1895	2
1900	1
1914	1
1919	1
1927	1
1941	1
1964	1
1988	1
