#Deviation	4.4686	4.6828
#Avg_STDev	7.069
#Diversity	4.502
#Entropy	0.117
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.703	21.933	20.131	33.758	21.730	19.084
2	34.150	25.417	22.041	33.923	24.655	21.235
3	35.573	26.032	22.361	35.096	25.434	22.351
4	35.761	26.188	22.322	35.339	25.255	21.190
5	35.891	26.552	22.361	35.476	25.603	21.501
6	36.996	26.840	23.950	36.560	26.012	21.905
7	37.092	27.352	23.469	36.499	25.663	21.976
8	37.156	27.430	23.838	36.705	26.390	22.122
9	37.138	27.419	24.363	36.632	25.880	21.994
10	37.135	27.346	23.037	36.686	26.006	22.470
11	37.128	27.238	24.302	36.725	26.164	22.273
12	37.110	27.195	24.181	36.737	26.122	21.835
13	37.135	27.392	24.241	36.610	25.842	21.565
14	37.058	26.835	23.130	36.664	26.095	22.197
15	37.090	27.184	24.554	36.651	25.955	22.012
16	37.043	26.999	23.893	36.506	25.603	21.437
17	37.038	27.000	23.083	36.478	25.504	21.160
18	37.009	26.856	23.893	36.482	25.813	22.085
19	36.984	26.742	23.784	36.397	25.508	21.437
20	37.010	26.748	23.676	36.413	25.566	21.374
21	36.955	26.761	23.469	36.424	25.435	21.665
22	37.003	27.055	23.676	36.415	25.420	21.072
23	36.959	26.779	23.037	36.379	25.370	21.014
24	36.893	26.408	22.947	36.250	25.155	20.682
25	36.935	26.581	23.730	36.224	25.121	20.374
26	36.837	26.232	23.177	36.274	25.176	20.957
27	36.732	25.777	22.207	36.264	25.104	20.845
28	36.724	25.842	22.400	36.288	25.216	20.817
29	36.732	25.793	21.642	36.123	24.712	20.629
30	36.691	25.722	21.811	36.213	24.908	20.709
31	36.639	25.457	21.416	36.121	24.755	20.901
32	36.460	21.665	19.936	36.068	24.715	19.881
33	36.665	25.722	22.245	36.148	24.914	20.709
34	36.749	25.862	22.644	35.972	24.405	19.870
35	36.678	25.585	21.231	35.875	24.206	20.525
36	36.576	25.194	21.416	36.015	24.569	19.948
37	36.669	25.657	21.384	35.946	24.378	20.097
38	36.581	25.213	21.898	35.964	24.392	19.948
39	36.587	25.378	21.609	35.985	24.471	20.300
40	36.544	25.362	22.059	35.895	24.358	20.156
41	36.542	25.093	21.025	35.850	24.306	20.300
42	36.491	24.960	21.742	35.833	24.311	19.971
43	36.528	25.290	22.521	35.782	24.085	20.251
44	36.498	25.337	21.811	35.633	23.867	19.729
45	36.541	25.327	21.112	35.738	24.210	20.203
46	36.476	25.135	20.613	35.654	23.870	20.039
47	36.496	25.264	21.384	35.709	23.937	19.708
48	36.456	25.061	21.025	35.631	23.917	19.340
49	36.460	25.139	21.384	35.622	23.842	19.837
50	36.431	24.996	21.880	35.593	23.717	19.321
51	36.468	25.176	21.141	35.350	23.224	18.654
52	36.451	25.092	20.773	35.504	23.752	19.500
53	36.435	25.065	20.883	35.530	23.852	19.815
54	36.424	24.957	20.968	35.377	23.427	18.790
55	36.361	24.918	20.536	35.403	23.582	19.002
56	36.318	24.690	20.119	35.318	23.433	19.038
57	36.399	24.964	21.811	35.293	23.359	18.722
58	36.348	24.800	20.883	35.181	23.241	18.877
59	36.375	25.010	20.855	35.138	23.094	18.539
60	36.289	24.725	20.911	35.153	23.101	18.572
61	36.249	24.673	20.800	35.135	23.195	18.474
62	36.265	24.638	20.073	35.089	23.104	18.825
63	36.243	24.572	20.335	35.111	23.080	18.474
64	36.284	24.716	20.587	35.155	23.110	18.348
65	36.223	24.551	20.561	35.162	23.139	18.572
66	36.142	24.424	20.828	35.099	22.964	18.278
67	36.200	24.445	20.238	35.065	22.920	18.442
68	36.064	24.098	20.084	35.020	22.911	18.588
69	36.138	24.487	20.214	35.078	23.057	18.604
70	36.116	24.320	20.214	34.978	22.841	18.588
71	36.058	24.168	20.286	34.931	22.768	17.918
72	36.139	24.502	19.634	35.021	23.028	18.474
73	36.154	24.418	19.892	34.934	22.856	18.301
74	36.087	24.147	19.936	34.916	22.786	17.766
75	36.120	24.316	20.004	34.859	22.663	18.033
76	35.793	24.353	20.004	34.529	23.072	18.842
77	35.894	24.095	19.718	34.828	22.950	18.671
78	35.965	24.123	19.490	35.026	23.086	18.506
79	35.915	24.008	19.351	34.966	22.886	18.018
80	35.990	23.946	19.826	35.040	23.041	18.120
81	35.908	23.881	19.254	34.923	22.725	18.047
82	35.937	23.947	19.351	34.969	22.892	17.766
83	35.959	24.018	19.490	34.975	22.872	17.835
84	35.923	23.998	19.634	34.935	22.856	18.165
85	35.902	23.849	18.994	34.880	22.725	17.918
86	35.833	23.776	18.941	34.734	22.408	17.685
87	35.831	23.605	18.826	34.742	22.461	17.658
88	35.902	23.959	19.235	34.681	22.460	17.413
89	35.797	23.718	18.870	34.668	22.402	17.451
90	35.773	23.704	18.835	34.721	22.460	17.849
91	35.819	23.728	19.049	34.614	22.348	17.388
92	35.830	23.812	18.994	34.650	22.388	17.217
93	35.741	23.523	18.190	34.635	22.341	17.554
94	35.748	23.730	18.566	34.516	22.243	16.916
95	35.668	23.466	18.374	34.505	22.298	17.217
96	35.731	23.532	19.188	34.441	22.259	16.961
97	35.711	23.491	17.845	34.448	22.224	16.927
98	35.648	23.411	18.469	34.367	22.101	16.676
99	35.645	23.568	18.501	34.377	22.213	17.169
100	35.558	23.236	18.161	34.314	22.127	16.860
101	35.512	23.268	17.777	34.284	21.966	16.687
102	35.576	23.404	18.146	34.235	21.995	16.904
103	35.487	23.152	18.146	34.188	21.864	16.469
104	35.426	23.107	18.000	34.086	21.734	16.291
105	35.488	23.257	18.297	34.026	21.755	16.167
106	35.440	23.086	18.320	34.069	21.741	16.272
107	35.495	23.346	17.887	33.902	21.531	16.243
108	35.363	23.008	17.722	33.894	21.658	16.291
109	35.433	23.182	17.577	33.750	21.390	16.028
110	35.237	22.823	17.227	33.631	21.280	15.884
111	35.293	22.986	17.461	33.690	21.346	15.858
112	35.218	22.867	17.577	33.708	21.379	15.652
113	35.152	22.804	17.005	33.485	21.118	15.520
114	35.128	22.658	16.904	33.436	21.153	15.823
115	35.188	22.881	17.361	33.436	21.136	15.392
116	35.042	22.633	17.074	33.431	20.981	15.537
117	35.071	22.737	16.531	33.308	20.850	15.512
118	35.015	22.567	16.783	33.368	20.963	15.432
119	34.880	22.273	16.460	33.222	20.760	15.488
120	35.042	22.711	16.971	33.202	20.667	15.416
121	35.012	22.625	16.794	33.081	20.581	15.268
122	34.911	22.468	17.180	32.847	20.291	15.081
123	34.882	22.327	16.655	32.820	20.148	14.831
124	34.942	22.541	16.949	32.829	20.126	14.708
125	34.898	22.407	16.708	32.881	20.130	15.015
126	34.820	22.262	16.592	32.694	19.931	14.859
127	34.751	22.260	16.561	32.602	19.756	14.671
128	34.715	22.048	16.149	32.530	19.720	14.492
129	34.619	21.924	16.430	32.481	19.610	14.267
130	34.550	21.815	16.075	32.285	19.407	14.543
131	34.514	21.797	15.957	32.321	19.370	14.428
132	34.397	21.604	16.131	32.254	19.303	14.231
133	34.391	21.502	16.177	32.137	19.236	14.118
134	34.369	21.474	15.734	32.101	19.227	14.622
135	34.368	21.470	15.596	31.911	19.066	13.894
136	34.278	21.357	16.103	31.889	18.986	13.746
137	34.180	21.112	15.799	31.840	18.990	13.900
138	34.212	21.253	15.680	31.610	18.780	13.743
139	34.115	21.167	15.782	31.653	18.820	14.002
140	34.119	21.158	15.782	31.633	18.836	13.661
141	34.014	21.087	15.705	31.477	18.679	13.608
142	33.987	20.896	15.596	31.325	18.512	13.616
143	33.856	20.779	15.621	31.370	18.585	13.354
144	33.770	20.662	15.442	31.170	18.483	13.295
145	33.648	20.496	15.340	31.192	18.532	13.566
146	33.709	20.590	15.427	31.039	18.458	13.546
147	33.711	20.649	15.654	31.070	18.414	13.286
148	33.709	20.720	15.531	31.087	18.451	13.364
149	33.644	20.653	15.605	30.926	18.343	13.464
150	33.518	20.475	14.997	30.780	18.201	13.190
151	31.892	19.209	13.730	29.108	17.098	11.931
