#Mean	37.846
#Median	37
#Mode	38
#STDev	5.973
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	9
21	4
22	16
23	24
24	24
25	71
26	111
27	204
28	335
29	478
30	607
31	759
32	934
33	1028
34	1175
35	1274
36	1381
37	1446
38	1479
39	1358
40	1156
41	947
42	825
43	684
44	580
45	447
46	381
47	350
48	278
49	241
50	210
51	161
52	148
53	121
54	97
55	65
56	37
57	26
58	6
59	2
60	1
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
