#Mean	524.108
#Median	514
#Mode	477
#STDev	138.642
#PercentOfPairs	100.000
#InsertSize	Count
40	1
67	1
71	1
78	1
82	1
88	1
93	1
95	2
97	1
102	2
104	1
107	1
111	1
115	2
116	1
121	4
122	1
124	1
126	5
127	1
130	3
132	2
133	1
135	5
136	3
138	3
140	1
141	1
142	2
143	2
144	2
145	2
147	4
148	1
149	1
151	2
152	1
153	1
154	2
155	1
157	1
160	3
161	3
162	4
163	2
164	3
165	1
166	2
167	2
168	1
169	2
170	2
171	6
172	2
173	4
174	1
175	1
176	1
180	1
182	2
183	4
184	3
185	2
187	3
188	4
189	4
190	2
192	2
195	1
196	1
197	4
198	3
199	4
200	1
202	3
204	1
205	1
206	3
207	4
208	4
209	5
210	2
211	2
214	3
215	4
216	1
217	1
218	1
219	2
220	3
221	2
222	1
223	5
224	7
225	3
226	2
228	3
229	2
230	1
231	4
232	4
233	3
235	2
236	4
237	1
238	3
239	3
241	4
242	5
243	5
244	5
245	10
246	2
247	2
248	3
249	2
250	2
251	2
252	2
253	5
254	2
255	5
256	4
257	7
258	3
260	7
261	4
262	1
263	2
264	9
266	2
267	11
268	4
269	8
270	4
271	6
272	4
273	3
274	12
275	6
276	3
277	7
278	7
279	5
280	11
281	6
282	7
283	11
285	7
286	2
287	5
288	6
289	7
290	11
291	5
292	4
293	9
294	4
295	5
296	8
297	5
298	9
299	7
300	13
301	7
302	2
303	13
304	8
305	8
306	11
307	13
308	9
309	21
310	17
311	12
312	13
313	11
314	13
315	12
316	10
317	8
318	11
319	15
320	9
321	11
322	8
323	12
324	15
325	14
326	12
327	5
328	21
329	14
330	10
331	15
332	16
333	19
334	14
335	15
336	8
337	16
338	12
339	17
340	17
341	18
342	23
343	17
344	24
345	8
346	11
347	25
348	16
349	16
350	27
351	18
352	29
353	26
354	25
355	17
356	19
357	13
358	28
359	25
360	19
361	26
362	23
363	20
364	15
365	21
366	28
367	18
368	31
369	14
370	25
371	39
372	22
373	25
374	32
375	32
376	26
377	35
378	33
379	31
380	25
381	34
382	28
383	38
384	33
385	28
386	34
387	24
388	41
389	27
390	28
391	22
392	31
393	48
394	37
395	39
396	46
397	44
398	32
399	36
400	46
401	29
402	52
403	56
404	47
405	47
