#Mean	37.810
#Median	37
#Mode	37
#STDev	5.961
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	2
21	3
22	12
23	23
24	37
25	61
26	112
27	186
28	312
29	482
30	625
31	742
32	969
33	1011
34	1179
35	1252
36	1367
37	1480
38	1377
39	1276
40	1116
41	975
42	841
43	654
44	536
45	463
46	391
47	338
48	267
49	215
50	208
51	140
52	133
53	128
54	103
55	49
56	45
57	15
58	11
59	7
60	4
61	2
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
