#Mean	37.777
#Median	37
#Mode	38
#STDev	5.907
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	2
20	3
21	4
22	8
23	17
24	42
25	70
26	117
27	206
28	348
29	473
30	585
31	757
32	934
33	1057
34	1220
35	1291
36	1345
37	1447
38	1448
39	1365
40	1179
41	969
42	839
43	708
44	584
45	467
46	384
47	319
48	266
49	236
50	185
51	159
52	107
53	108
54	72
55	82
56	27
57	25
58	12
59	6
60	5
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
