#Mean	37.824
#Median	37
#Mode	37
#STDev	5.979
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	3
21	4
22	13
23	26
24	32
25	73
26	117
27	189
28	278
29	464
30	606
31	767
32	967
33	1082
34	1120
35	1240
36	1365
37	1394
38	1381
39	1344
40	1144
41	988
42	787
43	628
44	595
45	470
46	335
47	337
48	281
49	204
50	212
51	159
52	119
53	124
54	87
55	73
56	52
57	16
58	7
59	6
60	7
61	2
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
