#Deviation	4.4899	4.7170
#Avg_STDev	7.070
#Diversity	4.508
#Entropy	0.116
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.685	21.641	19.744	33.753	21.147	18.689
2	34.157	25.392	22.257	33.849	24.671	22.702
3	35.580	26.028	22.276	35.058	25.402	22.008
4	35.746	26.079	22.469	35.303	25.294	20.941
5	35.895	26.624	23.538	35.525	25.696	21.666
6	37.032	27.091	23.798	36.482	25.749	21.766
7	37.066	27.284	23.906	36.411	25.419	21.411
8	37.170	27.651	23.438	36.578	25.967	21.938
9	37.163	27.580	23.488	36.596	26.024	22.190
10	37.110	27.391	23.962	36.656	26.075	22.341
11	37.094	27.217	23.798	36.720	26.247	22.619
12	37.041	26.995	23.488	36.616	25.885	21.903
13	37.063	27.138	24.190	36.548	25.603	22.080
14	36.997	26.904	22.883	36.494	25.381	22.265
15	37.020	27.132	23.340	36.591	25.868	21.938
16	37.013	26.937	24.558	36.485	25.605	21.938
17	37.050	27.161	24.821	36.455	25.415	21.834
18	37.009	26.799	23.745	36.368	25.346	20.885
19	37.040	27.198	24.558	36.340	25.494	21.505
20	36.966	26.829	24.249	36.334	25.174	22.227
21	36.979	26.857	23.105	36.364	25.293	21.169
22	36.955	26.891	25.248	36.337	25.197	21.442
23	36.904	26.736	23.389	36.297	25.215	21.111
24	36.917	26.631	22.840	36.271	25.112	20.885
25	36.858	26.537	23.292	36.173	24.864	20.177
26	36.824	26.233	22.797	36.236	25.131	21.288
27	36.805	26.272	22.630	36.107	24.820	20.417
28	36.763	26.016	22.630	36.131	24.758	20.016
29	36.746	25.930	22.712	36.085	24.745	20.941
30	36.759	26.130	22.391	36.135	24.819	20.593
31	36.681	25.802	21.484	36.097	24.709	20.417
32	36.534	22.343	20.061	35.983	24.464	19.862
33	36.660	25.712	22.314	36.088	24.739	20.804
34	36.656	25.695	22.314	35.917	24.345	20.969
35	36.611	25.547	22.840	35.901	24.435	20.492
36	36.588	25.542	21.914	35.942	24.345	20.107
37	36.568	25.446	21.677	35.874	24.184	19.568
38	36.571	25.403	21.727	35.918	24.355	20.271
39	36.596	25.622	21.612	35.920	24.367	20.777
40	36.614	25.650	21.879	35.903	24.345	20.356
