#Mean	37.826
#Median	37
#Mode	37
#STDev	5.917
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	0
20	2
21	6
22	6
23	22
24	24
25	58
26	141
27	224
28	292
29	455
30	642
31	753
32	848
33	993
34	1146
35	1276
36	1401
37	1425
38	1374
39	1319
40	1146
41	976
42	793
43	658
44	587
45	541
46	388
47	339
48	265
49	202
50	184
51	146
52	148
53	79
54	91
55	47
56	39
57	28
58	15
59	1
60	3
61	1
62	0
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
