#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.98735	0.00875	0.00000	0.00000	0.00391	0.00000	0.98689	0.00878	0.00000	0.00000	0.00434	0.00000
2	0.99316	0.00684	0.00000	0.00000	0.00000	0.00000	0.99231	0.00759	0.00000	0.00000	0.00010	0.00000
3	0.99352	0.00628	0.00000	0.00015	0.00005	0.00000	0.99427	0.00573	0.00000	0.00000	0.00000	0.00000
4	0.99563	0.00437	0.00000	0.00000	0.00000	0.00000	0.99319	0.00676	0.00000	0.00005	0.00000	0.00000
5	0.99527	0.00473	0.00000	0.00000	0.00000	0.00000	0.99319	0.00681	0.00000	0.00000	0.00000	0.00000
6	0.99491	0.00504	0.00000	0.00005	0.00000	0.00000	0.99386	0.00604	0.00005	0.00010	0.00000	0.00000
7	0.99624	0.00355	0.00005	0.00021	0.00000	0.00000	0.99283	0.00702	0.00010	0.00015	0.00000	0.00000
8	0.99552	0.00427	0.00005	0.00021	0.00000	0.00000	0.99406	0.00588	0.00026	0.00005	0.00000	0.00000
9	0.99599	0.00391	0.00005	0.00010	0.00000	0.00000	0.99303	0.00681	0.00005	0.00010	0.00005	0.00000
10	0.99645	0.00340	0.00015	0.00015	0.00000	0.00000	0.99298	0.00671	0.00005	0.00026	0.00005	0.00000
11	0.99522	0.00437	0.00005	0.00041	0.00000	0.00000	0.99417	0.00552	0.00005	0.00026	0.00005	0.00000
12	0.99501	0.00473	0.00000	0.00021	0.00005	0.00000	0.99313	0.00650	0.00005	0.00036	0.00000	0.00000
13	0.99558	0.00422	0.00010	0.00021	0.00000	0.00000	0.99448	0.00511	0.00005	0.00041	0.00000	0.00000
14	0.99604	0.00386	0.00005	0.00010	0.00000	0.00000	0.99313	0.00640	0.00021	0.00046	0.00000	0.00000
15	0.99609	0.00370	0.00015	0.00021	0.00000	0.00000	0.99412	0.00563	0.00010	0.00026	0.00000	0.00000
16	0.99635	0.00345	0.00000	0.00021	0.00000	0.00000	0.99308	0.00681	0.00005	0.00010	0.00000	0.00000
17	0.99573	0.00406	0.00010	0.00021	0.00000	0.00000	0.99288	0.00697	0.00015	0.00015	0.00000	0.00000
18	0.99563	0.00422	0.00005	0.00015	0.00000	0.00000	0.99396	0.00583	0.00005	0.00021	0.00000	0.00000
19	0.99573	0.00412	0.00010	0.00015	0.00000	0.00000	0.99241	0.00733	0.00005	0.00021	0.00005	0.00000
20	0.99599	0.00386	0.00005	0.00015	0.00000	0.00000	0.99396	0.00583	0.00010	0.00021	0.00000	0.00000
21	0.99558	0.00412	0.00005	0.00031	0.00000	0.00000	0.99246	0.00728	0.00005	0.00026	0.00000	0.00000
22	0.99594	0.00386	0.00010	0.00021	0.00000	0.00000	0.99190	0.00785	0.00010	0.00026	0.00000	0.00000
23	0.99465	0.00520	0.00010	0.00015	0.00000	0.00000	0.99153	0.00816	0.00010	0.00026	0.00005	0.00000
24	0.99450	0.00535	0.00015	0.00015	0.00000	0.00000	0.99086	0.00878	0.00010	0.00031	0.00005	0.00000
25	0.99624	0.00365	0.00010	0.00010	0.00000	0.00000	0.99236	0.00733	0.00010	0.00031	0.00000	0.00000
26	0.99604	0.00396	0.00015	0.00000	0.00000	0.00000	0.99159	0.00810	0.00010	0.00021	0.00010	0.00000
27	0.99552	0.00448	0.00005	0.00000	0.00000	0.00000	0.99200	0.00795	0.00005	0.00005	0.00000	0.00000
28	0.99516	0.00478	0.00005	0.00005	0.00000	0.00000	0.99252	0.00728	0.00010	0.00021	0.00000	0.00000
29	0.99403	0.00592	0.00005	0.00005	0.00000	0.00000	0.99190	0.00795	0.00010	0.00015	0.00000	0.00000
30	0.99460	0.00520	0.00005	0.00021	0.00000	0.00000	0.99128	0.00862	0.00021	0.00010	0.00000	0.00000
31	0.99249	0.00736	0.00005	0.00015	0.00000	0.00000	0.99169	0.00805	0.00010	0.00026	0.00000	0.00000
32	0.98904	0.00550	0.00031	0.00015	0.00530	0.00000	0.99066	0.00919	0.00000	0.00015	0.00000	0.00000
33	0.99527	0.00458	0.00005	0.00015	0.00000	0.00000	0.99153	0.00841	0.00010	0.00005	0.00000	0.00000
34	0.99460	0.00530	0.00005	0.00010	0.00000	0.00000	0.99071	0.00924	0.00021	0.00005	0.00000	0.00000
35	0.99352	0.00638	0.00010	0.00010	0.00000	0.00000	0.98999	0.00991	0.00005	0.00005	0.00005	0.00000
36	0.99398	0.00592	0.00021	0.00010	0.00000	0.00000	0.98932	0.01063	0.00015	0.00000	0.00005	0.00000
37	0.99321	0.00664	0.00010	0.00015	0.00000	0.00000	0.98947	0.01043	0.00010	0.00005	0.00005	0.00000
38	0.99336	0.00638	0.00021	0.00010	0.00015	0.00000	0.98957	0.01022	0.00010	0.00021	0.00000	0.00000
39	0.99408	0.00576	0.00000	0.00015	0.00000	0.00000	0.99045	0.00924	0.00005	0.00031	0.00000	0.00000
40	0.99306	0.00674	0.00010	0.00015	0.00005	0.00000	0.99102	0.00878	0.00010	0.00021	0.00000	0.00000
41	0.99331	0.00628	0.00026	0.00015	0.00026	0.00000	0.98973	0.01001	0.00005	0.00026	0.00000	0.00000
42	0.99280	0.00700	0.00010	0.00021	0.00000	0.00000	0.98895	0.01068	0.00000	0.00036	0.00000	0.00000
43	0.99311	0.00679	0.00015	0.00010	0.00000	0.00000	0.98916	0.01048	0.00005	0.00036	0.00000	0.00000
44	0.99347	0.00633	0.00005	0.00021	0.00000	0.00000	0.98921	0.01053	0.00005	0.00026	0.00000	0.00000
45	0.99321	0.00653	0.00005	0.00026	0.00000	0.00000	0.99004	0.00970	0.00005	0.00026	0.00000	0.00000
46	0.99321	0.00664	0.00000	0.00015	0.00000	0.00000	0.98849	0.01120	0.00005	0.00031	0.00000	0.00000
47	0.99300	0.00679	0.00015	0.00021	0.00000	0.00000	0.98916	0.01048	0.00021	0.00026	0.00010	0.00000
48	0.99192	0.00777	0.00021	0.00031	0.00000	0.00000	0.98802	0.01161	0.00015	0.00036	0.00000	0.00000
49	0.99192	0.00767	0.00010	0.00041	0.00000	0.00000	0.98890	0.01094	0.00000	0.00015	0.00000	0.00000
50	0.99280	0.00689	0.00000	0.00031	0.00000	0.00000	0.98813	0.01182	0.00010	0.00000	0.00005	0.00000
51	0.99259	0.00710	0.00005	0.00031	0.00000	0.00000	0.98710	0.01259	0.00015	0.00015	0.00015	0.00000
52	0.99264	0.00710	0.00005	0.00026	0.00000	0.00000	0.98777	0.01208	0.00010	0.00010	0.00005	0.00000
53	0.99254	0.00705	0.00010	0.00041	0.00000	0.00000	0.98839	0.01146	0.00010	0.00015	0.00000	0.00000
54	0.99218	0.00761	0.00010	0.00021	0.00000	0.00000	0.98761	0.01213	0.00010	0.00015	0.00010	0.00000
55	0.99264	0.00710	0.00026	0.00026	0.00000	0.00000	0.98689	0.01301	0.00005	0.00010	0.00000	0.00000
56	0.99197	0.00792	0.00000	0.00010	0.00000	0.00000	0.98601	0.01368	0.00000	0.00026	0.00005	0.00000
57	0.99208	0.00782	0.00000	0.00010	0.00000	0.00000	0.98741	0.01249	0.00010	0.00010	0.00000	0.00000
58	0.99213	0.00767	0.00021	0.00021	0.00000	0.00000	0.98534	0.01466	0.00005	0.00000	0.00000	0.00000
59	0.99069	0.00911	0.00005	0.00021	0.00000	0.00000	0.98735	0.01259	0.00015	0.00005	0.00000	0.00000
60	0.99249	0.00730	0.00010	0.00021	0.00000	0.00000	0.98493	0.01507	0.00015	0.00000	0.00000	0.00000
61	0.99100	0.00885	0.00005	0.00015	0.00000	0.00000	0.98529	0.01456	0.00010	0.00015	0.00000	0.00000
62	0.99172	0.00818	0.00000	0.00010	0.00000	0.00000	0.98684	0.01306	0.00005	0.00010	0.00000	0.00000
63	0.98987	0.00993	0.00005	0.00021	0.00000	0.00000	0.98735	0.01249	0.00005	0.00015	0.00000	0.00000
64	0.98935	0.01029	0.00005	0.00036	0.00000	0.00000	0.98617	0.01363	0.00000	0.00021	0.00000	0.00000
65	0.99089	0.00890	0.00005	0.00021	0.00000	0.00000	0.98570	0.01404	0.00010	0.00026	0.00000	0.00000
66	0.99095	0.00890	0.00005	0.00015	0.00000	0.00000	0.98668	0.01311	0.00005	0.00021	0.00000	0.00000
67	0.99023	0.00957	0.00015	0.00021	0.00000	0.00000	0.98580	0.01399	0.00000	0.00021	0.00000	0.00000
68	0.99115	0.00869	0.00005	0.00015	0.00000	0.00000	0.98498	0.01487	0.00005	0.00015	0.00000	0.00000
69	0.99064	0.00911	0.00010	0.00026	0.00000	0.00000	0.98436	0.01549	0.00015	0.00015	0.00000	0.00000
70	0.99033	0.00936	0.00005	0.00031	0.00000	0.00000	0.98462	0.01523	0.00000	0.00010	0.00005	0.00000
71	0.98951	0.01013	0.00010	0.00036	0.00000	0.00000	0.98369	0.01616	0.00000	0.00015	0.00000	0.00000
72	0.99177	0.00803	0.00010	0.00021	0.00000	0.00000	0.98395	0.01595	0.00005	0.00010	0.00000	0.00000
73	0.98976	0.00998	0.00005	0.00026	0.00000	0.00000	0.98472	0.01507	0.00015	0.00021	0.00000	0.00000
74	0.98997	0.00977	0.00015	0.00026	0.00000	0.00000	0.98410	0.01554	0.00031	0.00031	0.00005	0.00000
75	0.98889	0.01075	0.00015	0.00036	0.00000	0.00000	0.98240	0.01724	0.00015	0.00036	0.00000	0.00000
76	0.98940	0.01013	0.00010	0.00046	0.00000	0.00000	0.98436	0.01538	0.00015	0.00026	0.00000	0.00000
77	0.98920	0.01044	0.00010	0.00036	0.00000	0.00000	0.98498	0.01476	0.00005	0.00026	0.00000	0.00000
78	0.99017	0.00947	0.00005	0.00036	0.00000	0.00000	0.98611	0.01368	0.00010	0.00021	0.00000	0.00000
79	0.98837	0.01116	0.00010	0.00041	0.00005	0.00000	0.98565	0.01430	0.00021	0.00005	0.00000	0.00000
80	0.99028	0.00936	0.00005	0.00031	0.00005	0.00000	0.98348	0.01636	0.00000	0.00015	0.00000	0.00000
81	0.98997	0.00977	0.00021	0.00026	0.00000	0.00000	0.98240	0.01724	0.00005	0.00036	0.00000	0.00000
82	0.98771	0.01199	0.00005	0.00031	0.00000	0.00000	0.98591	0.01368	0.00005	0.00041	0.00000	0.00000
83	0.98858	0.01116	0.00010	0.00021	0.00005	0.00000	0.98328	0.01641	0.00015	0.00031	0.00000	0.00000
84	0.98801	0.01173	0.00000	0.00026	0.00000	0.00000	0.98451	0.01523	0.00000	0.00026	0.00000	0.00000
85	0.98760	0.01209	0.00015	0.00026	0.00005	0.00000	0.98276	0.01698	0.00015	0.00021	0.00005	0.00000
86	0.98843	0.01132	0.00026	0.00026	0.00000	0.00000	0.98328	0.01657	0.00000	0.00015	0.00000	0.00000
87	0.98776	0.01199	0.00015	0.00015	0.00010	0.00000	0.98193	0.01791	0.00005	0.00015	0.00000	0.00000
88	0.98801	0.01183	0.00000	0.00015	0.00000	0.00000	0.98188	0.01801	0.00015	0.00010	0.00000	0.00000
89	0.98868	0.01116	0.00005	0.00015	0.00000	0.00000	0.98095	0.01884	0.00000	0.00015	0.00005	0.00000
90	0.98704	0.01281	0.00005	0.00015	0.00000	0.00000	0.98266	0.01703	0.00010	0.00031	0.00000	0.00000
91	0.98709	0.01271	0.00005	0.00021	0.00000	0.00000	0.98266	0.01693	0.00015	0.00041	0.00000	0.00000
92	0.98801	0.01188	0.00015	0.00010	0.00000	0.00000	0.98188	0.01771	0.00005	0.00036	0.00005	0.00000
93	0.98668	0.01327	0.00005	0.00005	0.00000	0.00000	0.98245	0.01724	0.00005	0.00031	0.00000	0.00000
94	0.98765	0.01214	0.00000	0.00021	0.00000	0.00000	0.98039	0.01941	0.00015	0.00021	0.00000	0.00000
95	0.98585	0.01399	0.00010	0.00015	0.00000	0.00000	0.98023	0.01941	0.00000	0.00031	0.00005	0.00000
96	0.98616	0.01368	0.00021	0.00015	0.00000	0.00000	0.97940	0.02018	0.00000	0.00036	0.00005	0.00000
97	0.98626	0.01348	0.00010	0.00026	0.00000	0.00000	0.97956	0.02013	0.00010	0.00031	0.00000	0.00000
98	0.98441	0.01533	0.00005	0.00026	0.00000	0.00000	0.97878	0.02080	0.00005	0.00041	0.00000	0.00000
99	0.98637	0.01338	0.00010	0.00026	0.00000	0.00000	0.98033	0.01920	0.00000	0.00046	0.00000	0.00000
100	0.98518	0.01451	0.00010	0.00026	0.00005	0.00000	0.97817	0.02127	0.00010	0.00057	0.00000	0.00000
101	0.98565	0.01404	0.00021	0.00031	0.00000	0.00000	0.97889	0.02065	0.00031	0.00046	0.00000	0.00000
102	0.98585	0.01384	0.00010	0.00031	0.00000	0.00000	0.97688	0.02276	0.00010	0.00026	0.00010	0.00000
103	0.98524	0.01430	0.00005	0.00041	0.00005	0.00000	0.97693	0.02282	0.00005	0.00026	0.00000	0.00000
104	0.98482	0.01471	0.00015	0.00046	0.00000	0.00000	0.97765	0.02194	0.00015	0.00041	0.00000	0.00000
105	0.98400	0.01543	0.00000	0.00051	0.00005	0.00000	0.97610	0.02328	0.00010	0.00062	0.00000	0.00000
106	0.98585	0.01368	0.00000	0.00046	0.00000	0.00000	0.97584	0.02374	0.00010	0.00041	0.00000	0.00000
107	0.98400	0.01559	0.00010	0.00041	0.00000	0.00000	0.97657	0.02302	0.00000	0.00036	0.00005	0.00000
108	0.98467	0.01487	0.00005	0.00046	0.00000	0.00000	0.97734	0.02235	0.00005	0.00031	0.00000	0.00000
109	0.98199	0.01744	0.00005	0.00057	0.00000	0.00000	0.97497	0.02467	0.00005	0.00036	0.00000	0.00000
110	0.98374	0.01574	0.00005	0.00051	0.00000	0.00000	0.97280	0.02674	0.00000	0.00046	0.00000	0.00000
111	0.98297	0.01646	0.00005	0.00057	0.00000	0.00000	0.97393	0.02565	0.00015	0.00041	0.00000	0.00000
112	0.98405	0.01533	0.00021	0.00062	0.00000	0.00000	0.97300	0.02648	0.00005	0.00046	0.00005	0.00000
113	0.97973	0.01960	0.00041	0.00067	0.00000	0.00000	0.97424	0.02534	0.00026	0.00036	0.00005	0.00000
114	0.98122	0.01795	0.00005	0.00082	0.00000	0.00000	0.97316	0.02638	0.00015	0.00046	0.00000	0.00000
115	0.98246	0.01692	0.00005	0.00062	0.00000	0.00000	0.97373	0.02581	0.00010	0.00046	0.00000	0.00000
116	0.98205	0.01728	0.00021	0.00062	0.00005	0.00000	0.97027	0.02922	0.00005	0.00046	0.00005	0.00000
117	0.98009	0.01945	0.00015	0.00046	0.00000	0.00000	0.97053	0.02880	0.00005	0.00057	0.00010	0.00000
118	0.97963	0.01965	0.00005	0.00072	0.00000	0.00000	0.97187	0.02772	0.00015	0.00041	0.00000	0.00000
119	0.97978	0.01950	0.00015	0.00072	0.00000	0.00000	0.97078	0.02875	0.00010	0.00046	0.00000	0.00000
120	0.98081	0.01847	0.00026	0.00072	0.00000	0.00000	0.96862	0.03092	0.00010	0.00046	0.00000	0.00000
121	0.97865	0.02068	0.00015	0.00067	0.00000	0.00000	0.96893	0.03035	0.00015	0.00072	0.00000	0.00000
122	0.97989	0.01924	0.00015	0.00082	0.00005	0.00000	0.96991	0.02942	0.00010	0.00067	0.00000	0.00000
123	0.98112	0.01816	0.00015	0.00072	0.00000	0.00000	0.96712	0.03236	0.00021	0.00052	0.00000	0.00000
124	0.98081	0.01867	0.00010	0.00051	0.00000	0.00000	0.96702	0.03242	0.00000	0.00057	0.00000	0.00000
125	0.97983	0.01975	0.00015	0.00041	0.00000	0.00000	0.96774	0.03144	0.00005	0.00083	0.00000	0.00000
126	0.97855	0.02078	0.00021	0.00067	0.00000	0.00000	0.96882	0.03035	0.00000	0.00077	0.00005	0.00000
127	0.97824	0.02119	0.00010	0.00057	0.00000	0.00000	0.96583	0.03335	0.00015	0.00067	0.00015	0.00000
128	0.97829	0.02114	0.00000	0.00057	0.00000	0.00000	0.96423	0.03474	0.00026	0.00093	0.00010	0.00000
129	0.97737	0.02191	0.00010	0.00072	0.00000	0.00000	0.96614	0.03267	0.00000	0.00114	0.00005	0.00000
130	0.97700	0.02222	0.00005	0.00077	0.00000	0.00000	0.96624	0.03262	0.00005	0.00108	0.00005	0.00000
131	0.97628	0.02294	0.00036	0.00077	0.00000	0.00000	0.96407	0.03484	0.00010	0.00108	0.00000	0.00000
132	0.97634	0.02279	0.00015	0.00087	0.00000	0.00000	0.96227	0.03670	0.00010	0.00103	0.00000	0.00000
133	0.97562	0.02356	0.00005	0.00082	0.00000	0.00000	0.96371	0.03510	0.00015	0.00119	0.00000	0.00000
134	0.97412	0.02490	0.00005	0.00098	0.00000	0.00000	0.96082	0.03799	0.00010	0.00114	0.00005	0.00000
135	0.97495	0.02397	0.00015	0.00108	0.00000	0.00000	0.96139	0.03753	0.00010	0.00103	0.00005	0.00000
136	0.97551	0.02346	0.00000	0.00103	0.00000	0.00000	0.95932	0.03949	0.00005	0.00108	0.00010	0.00000
137	0.97541	0.02351	0.00031	0.00108	0.00000	0.00000	0.95865	0.04031	0.00010	0.00103	0.00000	0.00000
138	0.97433	0.02469	0.00000	0.00098	0.00000	0.00000	0.95907	0.04000	0.00015	0.00093	0.00000	0.00000
139	0.97382	0.02526	0.00000	0.00093	0.00000	0.00000	0.96144	0.03768	0.00021	0.00088	0.00000	0.00000
140	0.97155	0.02768	0.00010	0.00077	0.00000	0.00000	0.95736	0.04176	0.00005	0.00083	0.00005	0.00000
141	0.97258	0.02670	0.00000	0.00072	0.00000	0.00000	0.95680	0.04248	0.00005	0.00072	0.00000	0.00000
