#Mean	37.832
#Median	37
#Mode	38
#STDev	5.918
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	1
17	0
18	0
19	1
20	2
21	7
22	13
23	11
24	38
25	53
26	109
27	212
28	306
29	462
30	614
31	788
32	937
33	1109
34	1179
35	1223
36	1344
37	1426
38	1460
39	1325
40	1104
41	1029
42	895
43	695
44	625
45	435
46	390
47	335
48	264
49	231
50	176
51	147
52	130
53	120
54	88
55	67
56	40
57	23
58	10
59	5
60	2
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
