#Mean	37.792
#Median	37
#Mode	37
#STDev	5.931
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	1
19	0
20	1
21	8
22	15
23	15
24	33
25	58
26	123
27	210
28	338
29	446
30	649
31	792
32	874
33	1054
34	1201
35	1217
36	1380
37	1490
38	1463
39	1386
40	1153
41	986
42	863
43	656
44	519
45	482
46	397
47	302
48	262
49	206
50	183
51	151
52	140
53	135
54	92
55	82
56	33
57	20
58	8
59	6
60	1
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
