#Deviation	4.4585	4.7099
#Avg_STDev	7.056
#Diversity	4.488
#Entropy	0.116
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.682	21.631	19.808	33.738	21.291	18.705
2	34.166	25.401	22.206	33.892	24.748	21.817
3	35.673	26.441	23.120	35.114	25.549	21.799
4	35.823	26.469	24.043	35.334	25.198	21.120
5	35.940	26.975	22.639	35.523	25.652	21.534
6	37.016	27.044	22.894	36.513	25.807	22.463
7	37.089	27.403	23.608	36.489	25.625	21.903
8	37.078	27.237	23.074	36.550	25.731	23.442
9	37.089	27.158	24.526	36.515	25.664	22.193
10	37.103	27.184	23.766	36.610	25.934	22.231
11	37.139	27.510	23.308	36.610	25.825	21.534
12	37.071	27.191	24.043	36.641	26.006	21.599
13	37.102	27.537	23.766	36.573	25.739	22.268
14	37.039	27.013	23.986	36.611	25.929	22.119
15	37.104	27.242	23.260	36.536	25.703	22.193
16	37.020	26.999	23.820	36.461	25.473	21.470
17	37.079	27.370	23.308	36.512	25.684	21.799
18	37.024	27.071	23.766	36.427	25.494	21.224
19	37.022	26.907	23.930	36.370	25.444	21.799
20	36.983	26.877	23.357	36.354	25.392	21.470
21	36.949	26.881	24.722	36.376	25.302	21.194
22	36.927	26.817	23.166	36.328	25.142	20.663
23	36.944	26.890	23.074	36.321	25.235	20.962
24	36.918	26.804	23.506	36.221	24.959	20.508
25	36.885	26.527	23.557	36.225	25.100	21.224
26	36.763	25.828	22.169	36.175	24.811	20.962
27	36.791	26.150	21.745	36.109	24.717	21.407
28	36.783	26.123	21.847	36.151	24.902	20.559
29	36.714	25.898	21.645	36.089	24.684	20.508
30	36.731	25.877	22.398	36.107	24.752	20.584
31	36.670	25.682	20.837	36.030	24.519	20.742
32	36.491	22.155	20.179	35.992	24.529	19.893
33	36.707	25.911	22.722	36.084	24.837	21.698
34	36.608	25.523	22.477	35.896	24.305	20.445
35	36.696	25.839	22.437	35.894	24.317	20.623
36	36.689	25.865	22.477	35.949	24.477	19.827
37	36.636	25.624	21.207	35.877	24.295	20.309
38	36.622	25.611	21.917	35.886	24.309	20.005
39	36.610	25.671	21.745	35.844	24.204	20.824
40	36.582	25.531	22.320	35.838	24.121	19.413
41	36.570	25.418	22.244	35.697	23.894	19.354
