#Mean	37.864
#Median	37
#Mode	38
#STDev	5.918
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	3
21	3
22	9
23	14
24	27
25	64
26	107
27	179
28	324
29	456
30	585
31	701
32	899
33	1094
34	1168
35	1291
36	1340
37	1486
38	1487
39	1308
40	1122
41	968
42	783
43	653
44	541
45	448
46	372
47	334
48	272
49	213
50	191
51	201
52	137
53	126
54	87
55	64
56	41
57	22
58	5
59	3
60	2
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
