#Deviation	4.5006	4.7701
#Avg_STDev	7.058
#Diversity	4.491
#Entropy	0.116
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.689	21.514	19.499	33.755	21.376	19.087
2	34.139	25.219	21.735	33.842	24.537	21.174
3	35.609	26.250	22.500	35.049	25.290	22.370
4	35.746	26.099	22.940	35.321	25.336	21.278
5	35.883	26.750	23.953	35.508	25.586	21.463
6	36.956	26.770	23.380	36.492	25.817	21.689
7	37.099	27.397	23.898	36.504	25.809	21.756
8	37.107	27.257	23.332	36.660	26.086	22.819
9	37.143	27.411	24.182	36.620	25.993	21.963
10	37.149	27.361	23.236	36.726	26.252	21.963
11	37.107	27.203	24.423	36.648	25.911	21.722
12	37.059	27.052	23.189	36.698	26.113	21.526
13	37.090	27.258	23.898	36.621	25.839	22.180
14	37.127	27.436	22.831	36.598	25.754	22.255
15	37.058	27.170	24.009	36.560	25.773	21.928
16	37.082	27.303	23.843	36.542	25.759	20.848
17	37.060	27.161	23.898	36.479	25.507	21.248
18	37.037	27.125	23.789	36.451	25.684	22.370
19	37.027	27.130	23.529	36.302	25.099	20.875
20	36.983	26.779	23.736	36.377	25.415	21.218
21	36.952	26.721	23.284	36.351	25.305	21.130
22	36.966	26.883	23.236	36.340	25.231	21.159
23	36.953	26.894	23.189	36.290	25.085	20.931
24	36.938	26.725	22.831	36.188	24.923	20.237
25	36.923	26.656	22.918	36.165	24.902	20.821
26	36.855	26.243	23.953	36.219	24.993	21.248
27	36.857	26.550	22.962	36.153	24.767	20.903
28	36.822	26.201	22.788	36.145	24.781	20.143
29	36.787	26.140	21.975	36.100	24.926	20.507
30	36.754	26.002	22.010	36.139	24.864	20.557
31	36.712	25.989	21.413	36.087	24.734	20.358
32	36.523	22.297	20.673	35.977	24.470	20.358
33	36.694	25.778	22.540	36.097	24.759	19.984
34	36.671	25.875	21.802	35.934	24.419	19.962
35	36.661	25.566	21.128	35.828	24.112	20.358
36	36.631	25.607	22.267	35.921	24.341	20.029
37	36.594	25.588	21.836	35.912	24.392	20.767
38	36.594	25.489	21.351	35.886	24.352	20.237
39	36.607	25.474	21.382	35.824	24.177	19.418
40	36.675	25.721	21.836	35.835	24.126	19.640
41	36.597	25.252	22.155	35.780	24.038	19.283
42	36.569	25.285	21.668	35.834	24.172	20.419
43	36.562	25.445	21.413	35.836	24.215	19.808
44	36.560	25.349	20.915	35.610	23.697	19.487
45	36.592	25.442	21.975	35.683	23.872	19.226
46	36.492	25.134	21.084	35.634	23.764	19.226
47	36.552	25.337	20.915	35.677	23.988	19.302
48	36.488	25.112	20.726	35.569	23.699	19.359
49	36.485	25.135	21.201	35.597	23.813	19.599
50	36.432	25.069	21.603	35.670	23.969	19.418
51	36.436	25.063	20.779	35.482	23.702	18.988
52	36.332	24.697	20.647	35.434	23.462	19.078
53	36.373	24.968	21.507	35.493	23.659	19.235
54	36.334	24.744	20.468	35.359	23.472	18.729
55	36.321	24.726	20.915	35.398	23.420	18.662
56	36.390	25.058	20.943	35.193	23.117	18.848
57	36.376	24.948	20.833	35.271	23.483	18.935
58	36.323	24.780	20.595	35.163	23.122	18.814
59	36.387	24.992	20.971	35.147	23.087	18.253
60	36.342	24.850	21.230	35.040	22.954	18.298
61	36.240	24.584	20.943	35.071	22.983	18.283
62	36.307	24.794	21.142	35.096	23.195	18.134
63	36.309	24.758	20.833	35.141	23.278	18.712
64	36.185	24.442	20.179	35.146	23.206	18.581
65	36.260	24.783	20.321	35.145	23.295	18.421
66	36.165	24.490	20.249	35.080	23.049	18.091
67	36.187	24.439	20.064	35.112	23.179	18.646
68	36.193	24.543	20.179	34.983	22.921	18.091
69	36.205	24.639	20.595	34.975	22.892	17.810
70	36.208	24.627	19.996	34.957	22.926	17.730
71	36.187	24.577	19.907	35.009	22.998	17.990
72	36.140	24.382	20.018	34.922	22.837	18.019
73	36.177	24.576	19.842	34.797	22.467	17.168
74	36.188	24.568	19.756	34.926	22.853	18.193
75	36.062	24.234	19.756	34.891	22.723	18.005
76	35.777	24.472	20.519	34.379	22.833	18.062
77	35.872	24.157	19.470	34.744	22.842	17.838
78	35.988	24.223	19.590	34.911	22.745	17.624
79	35.970	24.111	19.842	35.037	23.058	18.421
80	35.967	24.075	19.631	35.013	22.859	18.193
81	36.004	24.048	19.489	35.002	22.915	18.134
82	35.901	23.808	19.036	34.974	22.885	17.756
83	36.003	24.139	18.965	34.995	22.909	17.976
84	35.949	23.960	19.450	34.870	22.700	17.838
85	35.873	23.838	18.576	34.746	22.470	17.484
86	35.919	23.940	19.054	34.761	22.531	17.263
87	35.829	23.826	18.965	34.777	22.557	17.384
88	35.888	24.003	19.391	34.680	22.456	17.239
89	35.799	23.736	19.238	34.614	22.325	16.874
90	35.796	23.739	19.036	34.562	22.335	17.299
91	35.868	23.919	18.826	34.627	22.357	17.122
92	35.805	23.715	18.465	34.678	22.527	17.509
93	35.732	23.558	18.929	34.546	22.261	17.064
94	35.672	23.526	18.528	34.480	22.268	17.019
95	35.674	23.498	18.341	34.449	22.175	16.852
96	35.803	23.733	18.912	34.426	22.155	16.787
97	35.717	23.642	18.371	34.407	22.166	16.755
98	35.675	23.538	18.481	34.288	21.955	17.245
99	35.634	23.393	18.265	34.278	21.935	16.507
100	35.639	23.498	18.402	34.222	21.957	16.169
101	35.641	23.478	18.434	34.233	21.978	16.745
102	35.641	23.508	18.146	34.195	21.854	16.417
103	35.520	23.282	18.003	34.104	21.759	16.354
104	35.533	23.302	18.045	34.042	21.750	16.537
105	35.475	23.212	18.003	34.017	21.772	16.263
106	35.487	23.219	17.822	33.982	21.688	16.369
107	35.443	23.151	17.822	33.925	21.665	16.104
108	35.493	23.352	17.905	33.907	21.641	15.987
109	35.373	23.067	17.433	33.708	21.436	16.150
110	35.376	23.121	17.585	33.698	21.288	15.769
111	35.381	23.150	17.521	33.587	21.274	15.652
112	35.295	22.995	17.624	33.541	21.197	15.685
113	35.267	22.941	17.521	33.511	21.148	15.769
114	35.245	22.861	17.663	33.426	21.002	15.570
115	35.238	22.903	17.496	33.395	20.992	15.326
116	35.086	22.563	16.767	33.425	21.026	15.498
117	35.070	22.586	17.111	33.436	20.992	15.427
118	35.040	22.567	16.997	33.290	20.841	15.603
119	34.997	22.536	17.122	33.305	20.834	15.220
120	35.111	22.770	17.458	33.076	20.502	15.016
121	35.017	22.550	16.930	33.006	20.433	15.146
122	34.996	22.516	17.099	32.962	20.443	15.073
123	34.980	22.477	16.449	32.834	20.258	14.848
124	34.974	22.431	16.449	32.813	20.106	14.423
125	34.918	22.459	16.908	32.720	20.007	14.601
126	34.801	22.194	16.736	32.625	19.796	14.739
127	34.788	22.173	16.600	32.672	19.790	14.499
128	34.780	22.302	16.683	32.581	19.750	14.530
129	34.660	22.020	16.930	32.490	19.637	14.358
130	34.556	21.751	16.580	32.314	19.479	14.436
131	34.547	21.843	16.228	32.270	19.414	14.392
132	34.458	21.598	16.190	32.157	19.292	14.283
133	34.491	21.699	16.459	32.163	19.236	14.304
134	34.476	21.612	16.209	32.084	19.234	13.891
135	34.365	21.439	16.135	31.888	18.971	14.014
136	34.234	21.212	15.928	31.838	18.893	14.020
137	34.220	21.334	15.841	31.790	18.873	13.919
138	34.162	21.226	16.116	31.604	18.716	13.847
139	34.229	21.283	15.807	31.575	18.764	13.573
140	34.173	21.233	16.190	31.477	18.661	13.593
141	34.072	21.044	15.582	31.550	18.826	13.853
142	34.018	21.040	15.664	31.441	18.675	13.963
143	34.015	21.058	15.832	31.323	18.614	13.708
144	33.927	20.935	15.550	31.312	18.633	13.772
145	33.810	20.776	15.876	31.209	18.569	13.250
146	33.781	20.768	15.824	31.093	18.419	13.457
147	33.732	20.736	15.455	31.098	18.414	13.310
148	33.752	20.785	15.582	30.947	18.344	13.133
149	33.707	20.801	15.277	30.794	18.174	13.324
150	33.545	20.534	15.225	30.636	18.050	12.823
151	31.785	19.024	13.704	29.177	17.192	12.020
