#Mean	37.867
#Median	37
#Mode	38
#STDev	6.005
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	4
20	2
21	6
22	10
23	21
24	39
25	59
26	109
27	208
28	349
29	532
30	629
31	724
32	820
33	1055
34	1161
35	1349
36	1336
37	1379
38	1441
39	1348
40	1149
41	994
42	826
43	696
44	615
45	453
46	411
47	354
48	281
49	209
50	195
51	136
52	136
53	129
54	102
55	68
56	43
57	22
58	12
59	8
60	2
61	1
62	2
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
