#Mean	37.846
#Median	37
#Mode	37
#STDev	5.888
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	2
21	3
22	13
23	23
24	36
25	54
26	104
27	191
28	295
29	440
30	619
31	782
32	855
33	1021
34	1185
35	1371
36	1426
37	1432
38	1366
39	1358
40	1154
41	1006
42	853
43	659
44	578
45	484
46	417
47	304
48	243
49	191
50	178
51	150
52	168
53	120
54	66
55	68
56	43
57	25
58	13
59	6
60	0
61	1
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
