#Mean	37.835
#Median	37
#Mode	38
#STDev	5.918
#GC	Count
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	2
21	7
22	11
23	26
24	23
25	65
26	120
27	185
28	302
29	477
30	579
31	770
32	903
33	1096
34	1118
35	1334
36	1416
37	1430
38	1438
39	1358
40	1111
41	986
42	819
43	737
44	590
45	465
46	373
47	277
48	276
49	221
50	172
51	171
52	141
53	118
54	100
55	62
56	36
57	27
58	10
59	3
60	2
61	1
62	0
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
