#Deviation	4.3840	4.6257
#Avg_STDev	7.039
#Diversity	4.468
#Entropy	0.116
#BaseNum	Read1_linear	Read1_log	Read1_measured	Read2_linear	Read2_log	Read2_measured
1	33.626	21.660	19.666	33.730	21.254	19.025
2	34.120	25.321	21.269	33.879	24.566	20.826
3	35.571	26.134	22.955	35.081	25.420	22.209
4	35.693	25.908	22.040	35.314	25.279	21.181
5	35.908	26.767	23.423	35.534	25.764	22.062
6	37.032	26.922	22.824	36.496	25.611	22.581
7	37.065	27.113	23.730	36.508	25.688	21.885
8	37.125	27.267	24.003	36.618	26.084	22.642
9	37.107	27.132	23.677	36.584	25.822	21.615
10	37.157	27.605	23.423	36.646	26.041	22.135
11	37.113	27.353	23.574	36.701	25.998	22.480
12	37.064	27.022	22.911	36.747	26.071	22.854
13	37.115	27.391	24.806	36.573	25.520	21.439
14	37.096	27.319	23.891	36.621	25.903	21.393
15	37.067	27.046	24.234	36.523	25.609	21.990
16	37.071	27.184	24.003	36.590	25.943	21.301
17	37.037	26.995	24.294	36.529	25.610	21.850
18	37.067	27.232	24.117	36.553	25.995	22.172
19	36.953	26.764	23.325	36.326	25.425	21.519
20	36.983	26.919	22.911	36.419	25.403	21.615
21	36.991	26.832	24.355	36.403	25.340	21.093
22	37.036	27.163	23.730	36.366	25.307	21.270
23	36.950	26.807	22.697	36.421	25.571	21.615
24	36.938	26.545	22.454	36.236	24.911	20.679
25	36.879	26.526	22.868	36.255	25.184	21.270
26	36.824	26.214	22.824	36.246	24.888	20.614
27	36.796	26.216	22.955	36.177	24.972	21.487
28	36.794	26.159	22.739	36.207	25.042	21.615
29	36.731	25.990	22.493	36.169	24.921	20.653
30	36.744	26.089	22.955	36.128	24.799	21.064
31	36.690	25.768	21.501	36.094	24.749	21.181
32	36.466	21.910	20.057	36.076	24.760	20.562
33	36.646	25.768	22.739	36.109	24.729	20.499
34	36.648	25.628	22.223	36.087	24.867	20.159
35	36.637	25.602	22.299	35.972	24.514	20.474
36	36.636	25.672	21.899	36.026	24.715	20.627
37	36.613	25.531	22.299	35.968	24.512	20.374
38	36.533	25.314	21.796	35.958	24.404	19.931
39	36.577	25.464	21.728	35.895	24.206	19.954
40	36.653	25.736	21.728	35.858	24.317	19.998
41	36.606	25.313	21.564	35.782	24.155	19.800
42	36.551	25.447	21.469	35.771	24.113	19.591
43	36.647	25.671	22.223	35.812	24.179	19.954
44	36.532	25.323	21.695	35.746	24.062	19.736
45	36.564	25.499	22.149	35.690	23.859	19.887
46	36.537	25.269	21.728	35.731	24.019	19.611
47	36.558	25.375	21.438	35.692	23.973	19.430
48	36.519	25.249	21.254	35.654	23.938	19.390
49	36.495	25.248	21.078	35.663	23.879	19.779
50	36.485	25.282	21.532	35.624	23.874	19.758
51	36.493	25.313	21.345	35.501	23.724	19.237
52	36.512	25.350	21.695	35.491	23.665	19.390
53	36.410	24.867	20.773	35.522	23.736	19.134
54	36.380	24.803	21.376	35.426	23.543	19.088
55	36.371	24.898	20.909	35.416	23.469	19.016
56	36.304	24.815	20.667	35.340	23.389	19.016
57	36.284	24.707	20.291	35.271	23.373	18.622
58	36.286	24.781	20.364	35.240	23.395	18.857
59	36.331	24.756	20.243	35.227	23.311	19.256
60	36.289	24.835	20.538	35.230	23.353	18.352
61	36.264	24.661	20.589	35.159	23.275	18.185
62	36.278	24.770	20.923	35.193	23.220	18.352
63	36.302	24.802	20.667	35.216	23.261	18.414
64	36.247	24.683	21.195	35.166	23.263	18.556
65	36.171	24.429	19.729	35.244	23.385	18.605
66	36.199	24.504	19.990	35.066	23.058	18.806
67	36.193	24.473	20.693	35.123	23.153	18.398
68	36.072	24.219	19.771	35.069	23.101	18.336
69	36.176	24.468	20.388	35.117	23.097	18.772
70	36.138	24.472	20.173	35.130	23.194	18.414
71	36.147	24.395	20.437	35.034	22.981	18.215
72	36.101	24.270	20.267	34.996	22.943	18.260
73	36.068	24.245	20.220	34.926	22.802	17.871
74	36.051	24.265	20.057	34.912	22.795	17.912
75	36.072	24.113	20.057	34.904	22.791	17.775
76	35.739	24.191	20.149	34.461	22.902	18.336
77	35.917	24.235	20.103	34.845	22.995	18.622
78	35.969	24.193	20.103	34.944	22.935	18.245
79	35.997	24.215	19.857	35.165	23.202	18.313
80	36.009	24.051	19.847	35.071	22.989	18.097
81	35.974	24.090	19.646	34.995	22.841	17.885
82	35.943	23.906	19.157	34.853	22.669	18.040
83	35.982	23.944	19.232	34.921	22.757	17.463
84	35.869	23.856	19.945	34.973	22.798	18.352
85	35.868	23.781	18.854	34.891	22.719	17.857
86	35.867	23.771	19.483	34.966	22.978	18.398
87	35.867	23.748	19.241	34.868	22.724	17.514
88	35.853	23.856	19.385	34.762	22.617	17.617
89	35.756	23.627	19.213	34.673	22.390	17.617
90	35.803	23.671	19.139	34.723	22.524	17.843
91	35.875	23.949	19.084	34.638	22.439	17.682
92	35.831	23.817	19.307	34.563	22.281	17.401
93	35.772	23.701	19.139	34.598	22.342	17.389
94	35.671	23.429	18.854	34.549	22.295	17.401
95	35.777	23.826	19.066	34.464	22.180	16.932
96	35.722	23.560	18.718	34.481	22.266	17.033
97	35.776	23.779	18.554	34.466	22.248	17.196
98	35.652	23.484	18.802	34.450	22.221	17.303
99	35.648	23.550	19.048	34.381	22.227	17.231
100	35.561	23.358	18.603	34.352	22.091	17.068
101	35.645	23.432	18.082	34.316	22.065	16.844
102	35.605	23.518	18.111	34.206	21.913	16.674
103	35.522	23.229	17.830	34.192	21.929	16.632
104	35.562	23.484	18.735	34.190	21.937	16.833
105	35.508	23.172	17.968	34.046	21.777	16.226
106	35.496	23.215	17.996	33.987	21.707	16.208
107	35.484	23.244	18.289	34.071	21.889	16.570
108	35.394	23.068	18.096	33.990	21.732	16.069
109	35.487	23.280	17.898	33.848	21.511	16.078
110	35.350	22.943	17.439	33.712	21.415	16.312
111	35.308	22.906	17.439	33.715	21.402	15.952
112	35.305	22.934	17.696	33.687	21.349	15.908
113	35.253	22.932	17.353	33.672	21.360	15.804
114	35.322	23.042	17.683	33.443	21.078	16.024
115	35.244	22.882	17.452	33.551	21.158	15.411
116	35.124	22.775	17.127	33.479	21.012	15.899
117	35.047	22.627	17.604	33.431	21.038	15.482
118	34.983	22.534	17.116	33.390	20.949	15.403
119	34.958	22.506	17.257	33.241	20.720	15.175
120	35.075	22.729	16.880	33.111	20.574	15.065
121	35.046	22.762	17.036	33.085	20.635	15.411
122	34.977	22.507	16.935	32.991	20.449	15.123
123	34.930	22.488	16.968	32.933	20.403	14.944
124	34.878	22.354	16.625	32.886	20.187	14.979
125	34.870	22.386	16.513	32.935	20.237	15.318
126	34.759	22.190	16.355	32.750	19.965	14.639
127	34.738	22.169	16.825	32.702	19.813	14.816
128	34.733	22.056	16.463	32.600	19.722	14.847
129	34.705	22.055	16.891	32.468	19.565	14.718
130	34.632	21.905	16.423	32.454	19.594	14.738
131	34.533	21.724	16.096	32.361	19.444	14.613
132	34.563	21.847	16.513	32.313	19.396	14.555
133	34.506	21.695	16.433	32.213	19.334	14.645
134	34.395	21.537	16.250	32.108	19.285	14.287
135	34.279	21.381	16.119	31.925	19.083	14.132
136	34.308	21.468	16.001	31.858	18.969	14.323
137	34.181	21.247	15.984	31.797	19.002	14.156
138	34.089	21.089	15.826	31.664	18.908	14.012
139	34.181	21.293	15.975	31.562	18.715	13.783
140	34.158	21.229	15.966	31.640	18.845	13.788
141	34.010	20.860	15.699	31.500	18.662	13.983
142	33.948	20.970	15.716	31.484	18.691	13.889
143	33.902	20.846	15.861	31.324	18.633	13.764
144	33.819	20.741	15.544	31.321	18.651	13.933
145	33.781	20.723	15.658	31.190	18.504	13.648
146	33.695	20.585	15.370	31.133	18.479	13.459
147	33.764	20.712	15.633	31.141	18.519	13.658
148	33.751	20.679	15.625	31.053	18.428	13.719
149	33.676	20.616	15.504	30.942	18.288	13.474
150	33.490	20.495	15.320	30.887	18.323	13.127
151	31.862	19.156	13.772	29.295	17.210	12.088
