#Mean	480.167
#Median	451
#Mode	376
#STDev	192.799
#PercentOfPairs	99.988
#InsertSize	Count
35	4
36	2
37	3
38	2
39	2
40	4
41	3
42	4
43	3
44	5
45	7
46	3
47	8
48	5
49	2
50	6
51	8
52	8
53	12
54	12
55	10
56	10
57	4
58	5
59	5
60	5
61	11
62	16
63	5
64	20
65	12
66	9
67	10
68	7
69	4
70	9
71	10
72	17
73	20
74	12
75	13
76	13
77	12
78	5
79	6
80	13
81	10
82	13
83	16
84	21
85	27
86	11
87	14
88	11
89	6
90	10
91	11
92	18
93	13
94	20
95	17
96	20
97	22
98	15
99	13
100	6
101	10
102	16
103	18
104	30
105	25
106	22
107	24
108	11
109	13
110	9
111	13
112	22
113	28
114	26
115	34
116	36
117	25
118	24
119	16
120	16
121	26
122	24
123	24
124	30
125	38
126	29
127	26
128	30
129	24
130	14
131	19
132	28
133	24
134	33
135	44
136	38
137	33
138	44
139	33
140	13
141	27
142	20
143	47
144	35
145	41
146	43
147	44
148	54
149	50
150	35
151	37
152	26
153	34
154	46
155	57
156	51
157	61
158	46
159	46
160	35
161	37
162	41
163	48
164	65
165	66
166	53
167	67
168	50
169	55
170	35
171	55
172	31
173	47
174	47
175	61
176	64
177	67
178	59
179	52
180	46
181	49
182	27
183	49
184	63
185	63
186	57
187	69
188	69
189	68
190	70
191	59
192	66
193	66
194	59
195	78
196	89
197	90
198	87
199	85
200	58
201	98
202	70
203	68
204	75
205	80
206	83
207	94
208	126
209	109
210	79
211	80
212	65
213	56
214	55
215	69
216	93
217	107
218	119
219	113
220	100
221	94
222	83
223	87
224	93
225	103
226	94
227	106
228	128
229	116
230	144
231	115
232	87
233	99
234	102
235	94
236	95
237	124
238	133
239	149
240	140
241	139
242	132
243	96
244	120
245	95
246	90
247	111
248	143
249	143
250	161
251	152
252	139
253	123
254	115
255	115
256	121
257	135
258	141
259	147
260	142
261	166
262	190
263	166
264	151
265	142
266	144
267	143
268	147
269	180
270	182
271	175
272	166
273	164
274	148
275	164
276	140
277	163
278	196
279	191
280	230
281	198
282	167
283	226
284	217
285	194
286	180
287	185
288	183
289	192
290	223
291	215
292	211
293	193
294	189
295	206
296	169
297	195
298	197
299	195
300	260
301	245
302	211
303	246
304	201
305	240
306	167
307	191
308	200
309	206
310	222
311	206
312	265
313	230
314	225
315	235
316	251
317	187
318	202
319	198
320	239
321	240
322	250
323	264
324	225
325	271
326	213
327	255
328	238
329	234
330	199
331	271
332	260
333	284
334	263
335	249
336	287
337	273
338	244
339	253
340	235
341	268
342	308
343	279
344	302
345	273
346	245
347	230
348	243
349	248
350	233
351	295
352	274
353	276
354	292
355	293
356	275
357	283
358	267
359	242
360	253
361	250
362	303
363	263
364	302
365	256
366	292
367	265
368	266
369	239
370	239
371	250
372	251
373	287
374	309
375	310
376	349
377	291
378	310
379	267
380	256
381	246
382	258
383	284
384	293
385	297
386	328
387	306
388	293
389	256
390	284
391	266
392	298
393	295
394	287
395	278
396	312
397	279
398	275
399	267
400	294
401	276
402	236
403	260
404	320
405	309
406	316
407	304
408	290
409	274
410	310
411	276
412	262
413	265
414	291
415	319
416	294
417	300
418	296
419	298
420	264
421	257
422	267
423	283
424	272
425	264
426	298
427	305
428	340
429	251
430	301
431	264
432	277
433	272
434	256
435	259
436	304
437	305
438	259
439	258
440	286
441	251
442	281
443	278
444	259
445	294
446	264
447	262
448	277
449	303
450	267
451	274
452	301
453	249
454	283
455	237
456	264
457	271
458	295
459	282
460	277
461	278
462	263
463	246
464	248
465	250
466	285
467	282
468	281
469	278
470	265
471	261
472	236
473	249
474	239
475	260
476	260
477	265
478	226
479	247
480	262
481	231
482	239
483	223
484	218
485	232
486	248
487	245
488	236
489	254
490	230
491	233
492	232
493	233
494	230
495	206
496	241
497	196
498	257
499	256
500	249
501	236
502	256
503	230
504	240
505	213
506	210
507	231
508	204
509	206
510	197
511	230
512	202
513	224
514	186
515	204
516	207
517	221
518	224
519	228
520	256
521	212
522	212
523	208
524	234
525	230
526	203
527	202
528	178
529	216
530	236
531	235
532	229
533	195
534	194
535	202
536	193
537	213
538	202
539	204
540	218
541	226
542	217
543	232
544	190
545	196
546	194
547	196
548	194
549	169
550	201
551	188
552	206
553	173
554	203
555	188
556	184
557	170
558	198
559	198
560	174
561	176
562	184
563	196
564	179
565	165
566	180
567	180
568	164
569	169
570	183
571	191
572	168
573	171
574	186
575	196
576	198
577	161
578	142
579	157
580	174
581	175
582	171
583	181
584	196
585	190
586	159
587	193
588	150
589	146
590	156
591	141
592	157
593	144
594	152
595	164
596	152
597	166
598	157
599	142
600	171
601	138
602	155
603	169
604	146
605	144
606	175
607	145
608	175
609	159
610	153
611	137
612	134
613	151
614	132
615	137
616	133
617	133
618	161
619	138
620	156
621	148
622	130
623	139
624	131
625	135
626	136
627	166
628	116
629	145
630	135
631	143
632	145
633	144
634	133
635	129
636	134
637	148
638	131
639	134
640	119
641	109
642	117
643	111
644	124
645	116
646	115
647	123
648	108
649	93
650	118
651	128
652	79
653	114
654	113
655	114
656	102
657	153
658	122
659	121
660	114
661	99
662	114
663	130
664	116
665	100
666	92
667	126
668	129
669	99
670	98
671	121
672	91
673	104
674	121
675	110
676	117
677	113
678	113
679	103
680	111
681	107
682	93
683	118
684	84
685	117
686	118
687	111
688	95
689	95
690	99
691	98
692	87
693	103
694	102
695	84
696	92
697	123
698	88
699	89
700	105
701	86
702	87
703	89
704	93
705	97
706	107
707	93
708	88
709	91
710	92
711	92
712	83
713	91
714	86
715	85
716	93
717	86
718	69
719	84
720	103
721	91
722	84
723	85
724	67
725	100
726	81
727	95
728	79
729	67
730	87
731	84
732	69
733	82
734	73
735	83
736	65
737	68
738	92
739	76
740	91
741	61
742	73
743	74
744	61
745	85
746	68
747	69
748	77
749	91
750	92
751	66
752	78
753	62
754	69
755	83
756	64
757	70
758	68
759	66
760	63
761	64
762	77
763	69
764	61
765	58
766	74
767	56
768	64
769	59
770	59
771	63
772	59
773	50
774	48
775	67
776	68
777	68
778	65
779	58
780	60
781	61
782	54
783	48
784	47
785	52
786	45
787	62
788	57
789	60
790	74
791	61
792	48
793	55
794	49
795	62
796	53
797	42
798	64
799	63
800	56
801	46
802	61
803	57
804	63
805	65
806	50
807	41
808	32
809	47
810	35
811	55
812	43
813	66
814	55
815	54
816	46
817	57
818	47
819	55
820	47
821	36
822	41
823	49
824	56
825	43
826	40
827	44
828	37
829	37
830	36
831	35
832	35
833	50
834	38
835	64
836	50
837	43
838	32
839	40
840	48
841	38
842	45
843	41
844	42
845	36
846	41
847	37
848	42
849	53
850	47
851	40
852	27
853	42
854	42
855	28
856	33
857	47
858	35
859	40
860	34
861	35
862	38
863	37
864	36
865	34
866	40
867	36
868	27
869	37
870	38
871	30
872	28
873	40
874	35
875	35
876	41
877	33
878	47
879	35
880	34
881	33
882	39
883	38
884	41
885	24
886	36
887	37
888	37
889	30
890	34
891	27
892	35
893	30
894	34
895	27
896	36
897	27
898	30
899	24
900	31
901	23
902	16
903	35
904	32
905	27
906	32
907	29
908	29
909	27
910	33
911	25
912	28
913	31
914	32
915	22
916	17
917	23
918	27
919	31
920	27
921	25
922	21
923	31
924	24
925	23
926	20
927	25
928	33
929	26
930	24
931	31
932	23
933	30
934	20
935	17
936	27
937	25
938	27
939	21
940	18
941	14
942	27
943	23
944	23
945	18
946	18
947	27
948	18
949	38
950	17
951	28
952	18
953	20
954	23
955	31
956	24
957	17
958	21
959	25
960	19
961	19
962	16
963	15
964	20
965	13
966	12
967	22
968	19
969	17
970	19
971	22
972	36
973	15
974	20
975	25
976	17
977	12
978	21
979	20
980	12
981	18
982	25
983	12
984	11
985	15
986	20
987	16
988	14
989	17
990	15
991	17
992	17
993	15
994	14
995	17
996	15
997	9
998	11
999	19
1000	11
1001	28
1002	18
1003	14
1004	10
1005	8
1006	23
1007	12
1008	14
1009	15
1010	17
1011	11
1012	18
1013	17
1014	6
1015	14
1016	11
1017	11
1018	15
1019	13
1020	13
1021	11
1022	9
1023	18
1024	6
1025	9
1026	8
1027	15
1028	6
1029	6
1030	13
1031	14
1032	15
1033	16
1034	10
1035	12
1036	9
1037	14
1038	13
1039	11
1040	12
1041	10
1042	12
1043	8
1044	9
1045	12
1046	10
1047	11
1048	11
1049	8
1050	6
1051	18
1052	7
1053	11
1054	13
1055	11
1056	12
1057	9
1058	9
1059	11
1060	5
1061	9
1062	11
1063	8
1064	6
1065	7
1066	12
1067	15
1068	8
1069	6
1070	16
1071	10
1072	12
1073	7
1074	4
1075	8
1076	12
1077	9
1078	8
1079	11
1080	4
1081	8
1082	11
1083	8
1084	4
1085	11
1086	11
1087	9
1088	2
1089	10
1090	5
1091	9
1092	5
1093	6
1094	8
1095	7
1096	2
1097	7
1098	9
1099	11
1100	9
1101	6
1102	3
1103	6
1104	11
1105	5
1106	10
1107	7
1108	6
1109	4
1110	7
1111	5
1112	6
1113	3
1114	8
1115	4
1116	5
1117	5
1118	6
1119	5
1120	6
1121	5
1122	4
1123	5
1124	8
1125	5
1126	6
1127	5
1128	10
1129	3
1130	8
1131	5
1132	6
1133	8
1134	5
1135	9
1136	5
1137	4
1138	9
1139	1
1140	4
1141	4
1142	5
1143	8
1145	4
1146	7
1147	3
1148	7
1149	8
1150	6
1151	8
1152	2
1153	3
1154	6
1155	5
1156	4
1158	1
1159	2
1160	4
1161	5
1162	6
1163	4
1164	4
1165	4
1166	5
1167	3
1168	5
1169	2
1170	3
1171	3
1172	1
1173	3
1174	4
1175	5
1176	2
1177	1
1178	1
1179	3
1180	1
1181	2
1182	4
1184	3
1185	5
1186	7
1187	3
1188	3
1189	1
1190	3
1191	6
1192	6
1193	2
1195	4
1196	1
1197	1
1198	4
1199	5
1200	3
1201	3
1202	3
1203	3
1204	1
1205	3
1206	1
1207	1
1208	4
1209	2
1210	3
1211	3
1213	3
1214	2
1215	4
1216	6
1217	2
1218	2
1219	3
1220	5
1221	2
1224	2
1225	2
1226	1
1227	5
1228	2
1229	2
1230	2
1232	1
1233	3
1234	4
1235	4
1236	2
1237	3
1238	3
1240	1
1241	1
1242	2
1244	5
1246	2
1247	1
1248	2
1249	1
1250	2
1251	3
1252	3
1253	2
1254	1
1255	3
1257	1
1258	5
1259	2
1262	2
1264	2
1265	1
1266	2
1268	1
1269	3
1270	2
1271	1
1272	1
1273	2
1274	2
1275	1
1277	3
1280	1
1281	1
1282	1
1283	2
1284	2
1285	2
1287	1
1289	1
1291	1
1293	1
1294	1
1297	1
1298	2
1299	2
1300	2
1301	1
1302	1
1303	1
1304	2
1305	2
1307	1
1308	2
1309	1
1310	2
1311	1
1316	1
1318	1
1322	1
1323	1
1324	1
1326	1
1328	1
1329	1
1331	1
1332	1
1334	1
1335	1
1337	1
1340	2
1346	1
1352	1
1355	2
1367	1
1370	1
1374	1
1376	1
1384	1
1390	1
1393	1
1396	1
1410	1
1428	1
1429	2
1444	2
1445	1
1453	1
1455	1
1462	1
1467	1
1473	1
1474	1
1486	1
1487	1
1498	1
1509	1
1543	2
1552	1
1553	1
1590	1
1698	1
2198	1
2322	1
2514	1
