#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.99564	0.00409	0.00000	0.00000	0.00027	0.00000	0.99483	0.00489	0.00000	0.00000	0.00028	0.00000
2	0.99441	0.00542	0.00000	0.00000	0.00017	0.00000	0.99459	0.00541	0.00000	0.00000	0.00001	0.00000
3	0.99545	0.00437	0.00000	0.00005	0.00012	0.00000	0.99461	0.00535	0.00000	0.00004	0.00000	0.00000
4	0.99577	0.00420	0.00001	0.00003	0.00000	0.00000	0.99452	0.00538	0.00001	0.00009	0.00002	0.00000
5	0.99574	0.00421	0.00005	0.00005	0.00000	0.00000	0.99180	0.00807	0.00001	0.00013	0.00000	0.00000
6	0.99649	0.00340	0.00002	0.00011	0.00000	0.00000	0.99390	0.00593	0.00009	0.00016	0.00001	0.00000
7	0.99650	0.00340	0.00005	0.00010	0.00000	0.00000	0.99483	0.00497	0.00003	0.00019	0.00000	0.00000
8	0.99652	0.00327	0.00003	0.00021	0.00000	0.00000	0.99469	0.00514	0.00012	0.00018	0.00000	0.00000
9	0.99620	0.00354	0.00006	0.00025	0.00000	0.00000	0.99461	0.00522	0.00009	0.00017	0.00000	0.00000
10	0.99640	0.00338	0.00005	0.00022	0.00000	0.00000	0.99553	0.00430	0.00007	0.00017	0.00000	0.00000
11	0.99638	0.00344	0.00008	0.00018	0.00000	0.00000	0.99539	0.00441	0.00008	0.00020	0.00000	0.00000
12	0.99793	0.00189	0.00011	0.00018	0.00000	0.00000	0.99497	0.00486	0.00009	0.00018	0.00000	0.00000
13	0.99692	0.00290	0.00004	0.00018	0.00000	0.00000	0.99586	0.00394	0.00005	0.00020	0.00000	0.00000
14	0.99760	0.00228	0.00008	0.00012	0.00000	0.00000	0.99555	0.00427	0.00003	0.00018	0.00000	0.00000
15	0.99677	0.00306	0.00004	0.00018	0.00000	0.00000	0.99456	0.00528	0.00002	0.00016	0.00001	0.00000
16	0.99779	0.00201	0.00003	0.00020	0.00000	0.00000	0.99490	0.00488	0.00004	0.00021	0.00001	0.00000
17	0.99663	0.00314	0.00015	0.00023	0.00000	0.00000	0.99532	0.00446	0.00006	0.00021	0.00001	0.00000
18	0.99696	0.00277	0.00005	0.00028	0.00000	0.00000	0.99487	0.00491	0.00007	0.00022	0.00000	0.00000
19	0.99759	0.00216	0.00008	0.00025	0.00000	0.00000	0.99507	0.00477	0.00007	0.00016	0.00000	0.00000
20	0.99723	0.00257	0.00003	0.00020	0.00000	0.00000	0.99547	0.00436	0.00006	0.00017	0.00000	0.00000
21	0.99791	0.00195	0.00004	0.00014	0.00000	0.00000	0.99485	0.00498	0.00005	0.00017	0.00000	0.00000
22	0.99683	0.00298	0.00005	0.00018	0.00000	0.00000	0.99489	0.00490	0.00006	0.00022	0.00000	0.00000
23	0.99610	0.00373	0.00008	0.00017	0.00000	0.00000	0.99442	0.00541	0.00010	0.00017	0.00000	0.00000
24	0.99623	0.00353	0.00005	0.00023	0.00000	0.00000	0.99432	0.00546	0.00009	0.00022	0.00000	0.00000
25	0.99593	0.00392	0.00006	0.00015	0.00000	0.00000	0.99463	0.00521	0.00004	0.00016	0.00000	0.00000
26	0.99532	0.00443	0.00006	0.00025	0.00000	0.00000	0.99471	0.00503	0.00015	0.00026	0.00000	0.00000
27	0.99700	0.00278	0.00008	0.00022	0.00000	0.00000	0.99424	0.00562	0.00012	0.00014	0.00000	0.00000
28	0.99503	0.00420	0.00005	0.00028	0.00049	0.00000	0.99444	0.00535	0.00006	0.00021	0.00000	0.00000
29	0.99682	0.00282	0.00008	0.00024	0.00012	0.00000	0.99434	0.00547	0.00004	0.00019	0.00000	0.00000
30	0.99563	0.00413	0.00005	0.00024	0.00000	0.00000	0.99470	0.00503	0.00009	0.00027	0.00000	0.00000
