#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1	Match2	Sub2	Del2	Ins2	N2	Other2
1	0.99615	0.00352	0.00000	0.00000	0.00032	0.00000	0.99616	0.00384	0.00000	0.00000	0.00000	0.00000
2	0.99501	0.00467	0.00000	0.00000	0.00032	0.00000	0.99648	0.00352	0.00000	0.00000	0.00000	0.00000
3	0.99614	0.00385	0.00000	0.00000	0.00001	0.00000	0.99670	0.00326	0.00000	0.00004	0.00000	0.00000
4	0.99565	0.00421	0.00000	0.00003	0.00011	0.00000	0.99639	0.00355	0.00001	0.00006	0.00000	0.00000
5	0.99676	0.00323	0.00000	0.00001	0.00000	0.00000	0.99454	0.00540	0.00001	0.00006	0.00000	0.00000
6	0.99729	0.00266	0.00002	0.00003	0.00002	0.00000	0.99593	0.00399	0.00006	0.00008	0.00000	0.00000
7	0.99704	0.00286	0.00005	0.00008	0.00002	0.00000	0.99656	0.00338	0.00006	0.00006	0.00000	0.00000
8	0.99689	0.00302	0.00005	0.00009	0.00000	0.00000	0.99654	0.00339	0.00004	0.00007	0.00000	0.00000
9	0.99704	0.00287	0.00002	0.00009	0.00000	0.00000	0.99656	0.00336	0.00002	0.00008	0.00000	0.00000
10	0.99678	0.00313	0.00007	0.00009	0.00000	0.00000	0.99735	0.00250	0.00003	0.00015	0.00000	0.00000
11	0.99711	0.00276	0.00003	0.00013	0.00000	0.00000	0.99698	0.00291	0.00005	0.00011	0.00000	0.00000
12	0.99830	0.00158	0.00005	0.00012	0.00000	0.00000	0.99697	0.00286	0.00004	0.00017	0.00000	0.00000
13	0.99748	0.00238	0.00001	0.00014	0.00000	0.00000	0.99766	0.00220	0.00004	0.00014	0.00000	0.00000
14	0.99833	0.00150	0.00007	0.00017	0.00000	0.00000	0.99719	0.00261	0.00003	0.00019	0.00000	0.00000
15	0.99781	0.00199	0.00002	0.00020	0.00000	0.00000	0.99726	0.00257	0.00003	0.00017	0.00000	0.00000
16	0.99826	0.00162	0.00004	0.00012	0.00000	0.00000	0.99716	0.00264	0.00005	0.00019	0.00000	0.00000
17	0.99729	0.00247	0.00003	0.00024	0.00000	0.00000	0.99721	0.00261	0.00002	0.00018	0.00000	0.00000
18	0.99767	0.00210	0.00004	0.00022	0.00000	0.00000	0.99692	0.00295	0.00006	0.00013	0.00000	0.00000
19	0.99817	0.00165	0.00001	0.00018	0.00000	0.00000	0.99700	0.00284	0.00003	0.00016	0.00000	0.00000
20	0.99791	0.00189	0.00001	0.00020	0.00000	0.00000	0.99751	0.00234	0.00002	0.00015	0.00000	0.00000
21	0.99823	0.00160	0.00004	0.00017	0.00000	0.00000	0.99701	0.00278	0.00002	0.00020	0.00000	0.00000
22	0.99752	0.00232	0.00003	0.00016	0.00000	0.00000	0.99744	0.00238	0.00002	0.00018	0.00000	0.00000
23	0.99714	0.00272	0.00002	0.00014	0.00000	0.00000	0.99708	0.00273	0.00003	0.00018	0.00000	0.00000
24	0.99740	0.00242	0.00004	0.00018	0.00000	0.00000	0.99696	0.00283	0.00003	0.00021	0.00000	0.00000
25	0.99667	0.00319	0.00003	0.00014	0.00000	0.00000	0.99712	0.00266	0.00007	0.00021	0.00000	0.00000
26	0.99619	0.00367	0.00007	0.00013	0.00000	0.00000	0.99657	0.00321	0.00005	0.00022	0.00000	0.00000
27	0.99749	0.00233	0.00007	0.00018	0.00000	0.00000	0.99686	0.00298	0.00010	0.00016	0.00000	0.00000
28	0.99645	0.00334	0.00002	0.00021	0.00000	0.00000	0.99697	0.00289	0.00005	0.00014	0.00000	0.00000
29	0.99739	0.00241	0.00002	0.00020	0.00000	0.00000	0.99669	0.00315	0.00006	0.00016	0.00000	0.00000
30	0.99674	0.00307	0.00007	0.00019	0.00000	0.00000	0.99680	0.00307	0.00005	0.00013	0.00000	0.00000
31	0.99653	0.00325	0.00005	0.00022	0.00000	0.00000	0.99676	0.00311	0.00012	0.00013	0.00000	0.00000
32	0.99645	0.00334	0.00006	0.00021	0.00000	0.00000	0.99666	0.00314	0.00011	0.00020	0.00000	0.00000
33	0.99755	0.00223	0.00002	0.00021	0.00000	0.00000	0.99658	0.00324	0.00004	0.00018	0.00000	0.00000
34	0.99784	0.00188	0.00009	0.00028	0.00000	0.00000	0.99654	0.00326	0.00003	0.00020	0.00000	0.00000
35	0.99766	0.00214	0.00010	0.00019	0.00000	0.00000	0.99664	0.00312	0.00010	0.00024	0.00000	0.00000
36	0.99762	0.00216	0.00002	0.00021	0.00000	0.00000	0.99616	0.00365	0.00010	0.00019	0.00000	0.00000
37	0.99765	0.00219	0.00007	0.00015	0.00000	0.00000	0.99587	0.00401	0.00008	0.00012	0.00000	0.00000
38	0.99751	0.00235	0.00009	0.00014	0.00000	0.00000	0.99644	0.00346	0.00006	0.00010	0.00000	0.00000
39	0.99746	0.00237	0.00009	0.00017	0.00000	0.00000	0.99607	0.00378	0.00006	0.00014	0.00000	0.00000
40	0.99776	0.00202	0.00005	0.00021	0.00000	0.00000	0.99655	0.00334	0.00012	0.00011	0.00000	0.00000
41	0.99741	0.00238	0.00002	0.00021	0.00000	0.00000	0.99629	0.00357	0.00004	0.00014	0.00000	0.00000
42	0.99760	0.00217	0.00009	0.00022	0.00000	0.00000	0.99642	0.00343	0.00011	0.00015	0.00000	0.00000
43	0.99789	0.00193	0.00005	0.00018	0.00000	0.00000	0.99651	0.00333	0.00005	0.00016	0.00000	0.00000
44	0.99757	0.00223	0.00003	0.00020	0.00000	0.00000	0.99630	0.00356	0.00004	0.00014	0.00000	0.00000
45	0.99771	0.00209	0.00005	0.00019	0.00000	0.00000	0.99622	0.00363	0.00006	0.00014	0.00000	0.00000
