#Mean	493.254
#Median	468
#Mode	374
#STDev	198.749
#PercentOfPairs	99.988
#InsertSize	Count
15	1
23	1
35	6
36	6
37	5
38	5
39	2
40	4
41	3
42	9
43	9
44	16
45	11
46	7
47	3
48	4
49	6
50	5
51	7
52	7
53	18
54	18
55	10
56	21
57	9
58	5
59	5
60	8
61	7
62	14
63	14
64	22
65	12
66	11
67	5
68	6
69	6
70	8
71	17
72	17
73	23
74	23
75	15
76	29
77	11
78	14
79	7
80	5
81	13
82	13
83	29
84	25
85	28
86	16
87	12
88	14
89	9
90	12
91	7
92	28
93	29
94	37
95	27
96	25
97	16
98	15
99	9
100	16
101	20
102	24
103	34
104	43
105	36
106	42
107	20
108	23
109	14
110	20
111	13
112	33
113	33
114	27
115	44
116	48
117	31
118	16
119	21
120	22
121	21
122	24
123	30
124	51
125	41
126	40
127	42
128	24
129	33
130	28
131	25
132	44
133	45
134	50
135	43
136	53
137	38
138	40
139	27
140	47
141	17
142	29
143	40
144	50
145	51
146	48
147	60
148	57
149	44
150	31
151	40
152	41
153	59
154	60
155	56
156	66
157	50
158	50
159	36
160	56
161	34
162	51
163	54
164	44
165	59
166	70
167	62
168	47
169	65
170	42
171	53
172	57
173	47
174	54
175	83
176	63
177	77
178	60
179	60
180	50
181	56
182	62
183	46
184	65
185	69
186	86
187	88
188	93
189	78
190	60
191	61
192	62
193	70
194	68
195	75
196	85
197	89
198	97
199	114
200	88
201	69
202	84
203	82
204	62
205	76
206	92
207	113
208	106
209	113
210	113
211	77
212	81
213	82
214	84
215	86
216	95
217	98
218	114
219	112
220	106
221	94
222	100
223	78
224	94
225	94
226	119
227	108
228	107
229	118
230	121
231	119
232	100
233	102
234	102
235	126
236	102
237	129
238	132
239	141
240	137
241	136
242	125
243	111
244	123
245	86
246	108
247	120
248	144
249	144
250	132
251	151
252	155
253	144
254	136
255	131
256	125
257	129
258	133
259	170
260	161
261	168
262	159
263	143
264	136
265	133
266	127
267	137
268	165
269	159
270	194
271	171
272	165
273	160
274	146
275	148
276	146
277	149
278	158
279	141
280	206
281	211
282	169
283	161
284	176
285	162
286	142
287	155
288	161
289	177
290	203
291	182
292	190
293	213
294	175
295	194
296	179
297	186
298	183
299	202
300	210
301	204
302	203
303	211
304	174
305	194
306	192
307	195
308	204
309	229
310	223
311	200
312	233
313	219
314	238
315	217
316	204
317	207
318	177
319	226
320	243
321	251
322	221
323	264
324	214
325	221
326	208
327	219
328	200
329	215
330	216
331	211
332	249
333	247
334	258
335	240
336	204
337	212
338	237
339	225
340	238
341	252
342	277
343	262
344	272
345	260
346	258
347	236
348	221
349	226
350	233
351	273
352	278
353	287
354	275
355	275
356	255
357	256
358	251
359	247
360	214
361	254
362	261
363	297
364	285
365	271
366	310
367	259
368	262
369	237
370	252
371	279
372	275
373	251
374	340
375	282
376	275
377	261
378	250
379	249
380	280
381	247
382	291
383	266
384	325
385	287
386	328
387	273
388	269
389	278
390	266
391	241
392	267
393	277
394	288
395	318
396	318
397	325
398	306
399	251
400	275
401	283
402	276
403	301
404	285
405	302
406	277
407	294
408	309
409	274
410	286
411	259
412	307
413	285
414	283
415	319
416	311
417	323
418	299
419	290
420	249
421	278
422	267
423	278
424	289
425	273
426	252
427	283
428	323
429	259
430	262
431	261
432	285
433	289
434	286
435	286
436	297
437	278
438	331
439	314
440	277
441	281
442	268
443	291
444	270
445	300
446	303
447	285
448	294
449	301
450	278
451	242
452	295
453	284
454	295
455	294
456	294
457	291
458	305
459	279
460	315
461	291
462	289
463	284
464	288
465	275
466	291
467	302
468	258
469	292
470	273
471	252
472	290
473	269
474	265
475	269
476	283
477	271
478	284
479	258
480	262
481	279
482	256
483	251
484	222
485	264
486	264
487	284
488	313
489	261
490	250
491	282
492	276
493	261
494	223
495	233
496	285
497	276
498	251
499	240
500	279
501	262
502	245
503	270
504	238
505	256
506	271
507	276
508	232
509	235
510	241
511	252
512	227
513	282
514	244
515	228
516	253
517	245
518	247
519	223
520	236
521	243
522	235
523	212
524	237
525	222
526	249
527	272
528	249
529	203
530	261
531	216
532	252
533	211
534	230
535	202
536	220
537	218
538	270
539	214
540	239
541	205
542	197
543	234
544	251
545	186
546	192
547	224
548	200
549	251
550	217
551	208
552	219
553	212
554	229
555	234
556	218
557	208
558	209
559	214
560	217
561	191
562	197
563	201
564	207
565	208
566	212
567	185
568	179
569	212
570	214
571	203
572	196
573	196
574	217
